target	model	t_id	m_id	residue_residue_cadscore	residue_residue_F1_of_areas	residue_residue_target_area	residue_residue_model_area	residue_residue_TP_area	residue_residue_FP_area	residue_residue_FN_area	chain_chain_cadscore	chain_chain_F1_of_areas	chain_chain_target_area	chain_chain_model_area	chain_chain_TP_area	chain_chain_FP_area	chain_chain_FN_area	identity_of_residues	identity_of_atoms	identity_of_chains
9DXF-assembly1.cif	M1239v1TS294_2	215	69	0.044323	0.06521	14252.05093	740.435709	679.734453	5915.743353	13572.316477	0.250107	0.347187	14252.05093	3673.455201	3618.997514	2976.480292	10633.053416	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS208_3	214	145	0.044309	0.076338	14274.442194	866.659336	730.490482	4133.473451	13543.951713	0.179993	0.268497	14274.442194	2569.298174	2569.298174	2294.66576	11705.144021	41.531948	36.425846	25
9DXD-assembly1.cif	M1239v2TS208_4	214	146	0.044204	0.075974	14274.442194	891.025099	728.47557	4174.12216	13545.966624	0.180304	0.268418	14274.442194	2573.734169	2573.734169	2328.863561	11700.708026	41.531948	36.425846	25
9DXD-assembly1.cif	M1239v2TS208_5	214	147	0.044	0.074389	14274.442194	854.78426	717.212068	4291.011721	13557.230126	0.183466	0.271631	14274.442194	2618.880235	2618.880235	2389.343555	11655.56196	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS208_5	215	147	0.043997	0.076098	14252.05093	879.738366	732.836932	4275.386857	13519.213998	0.183755	0.271946	14252.05093	2618.880235	2618.880235	2389.343555	11633.170695	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS235_4	214	156	0.043877	0.075338	14274.442194	839.393312	715.472156	4003.817046	13558.970038	0.163738	0.24611	14274.442194	2337.271281	2337.271281	2382.017921	11937.170914	41.531948	36.425846	25
9DXD-assembly1.cif	M1239v1TS033_3	214	13	0.043877	0.067209	14274.442194	829.468006	704.304341	5979.82589	13570.137854	0.305672	0.416374	14274.442194	4363.297485	4363.297485	2320.832746	9911.144709	41.531948	36.425846	25
9DXD-assembly1.cif	M1239v2TS481_3	214	206	0.043856	0.068697	14274.442194	804.065308	700.706189	5424.611808	13573.736005	0.277078	0.387763	14274.442194	3955.136668	3955.136668	2170.181328	10319.305526	41.531948	36.425846	25
9DXD-assembly1.cif	M1239v1TS294_2	214	69	0.043852	0.064554	14274.442194	732.214845	673.620589	5921.857217	13600.821605	0.244003	0.342908	14274.442194	3673.455201	3578.227502	3017.250304	10696.214693	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS294_4	215	71	0.043647	0.073898	14252.05093	837.060955	716.098893	4412.602665	13535.952037	0.192546	0.283185	14252.05093	2744.171442	2744.171442	2384.530116	11507.879488	41.525424	36.416833	25
9DXF-assembly1.cif	M1239v1TS489_3	215	102	0.043591	0.0731	14252.05093	832.446108	712.906058	4539.977287	13539.144872	0.203704	0.297689	14252.05093	2903.203491	2903.203491	2349.679853	11348.847439	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS481_5	214	208	0.043459	0.066213	14274.442194	723.050153	665.228568	5153.886996	13609.213627	0.219216	0.311462	14274.442194	3129.185675	3129.185675	2689.929888	11145.256519	41.531948	36.425846	25
9DXD-assembly1.cif	M1239v1TS091_4	214	19	0.043442	0.071713	14274.442194	840.901377	701.949085	4600.110602	13572.49311	0.207217	0.30219	14274.442194	2957.910834	2957.910834	2344.148852	11316.53136	41.531948	36.425846	25
9DXD-assembly1.cif	M1239v2TS091_4	214	124	0.043442	0.071713	14274.442194	840.901377	701.949085	4600.110602	13572.49311	0.207217	0.30219	14274.442194	2957.910834	2957.910834	2344.148852	11316.53136	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS208_4	215	146	0.043325	0.076976	14252.05093	919.292049	737.22434	4165.37339	13514.82659	0.180587	0.268732	14252.05093	2573.734169	2573.734169	2328.863561	11678.316761	41.525424	36.416833	25
9DXF-assembly1.cif	M1239v1TS091_4	215	19	0.043259	0.072596	14252.05093	838.975981	709.777759	4592.281927	13542.27317	0.207543	0.302536	14252.05093	2957.910834	2957.910834	2344.148852	11294.140096	41.525424	36.416833	25
9DXF-assembly1.cif	M1239v2TS091_4	215	124	0.043259	0.072596	14252.05093	838.975981	709.777759	4592.281927	13542.27317	0.207543	0.302536	14252.05093	2957.910834	2957.910834	2344.148852	11294.140096	41.525424	36.416833	25
9DXF-assembly1.cif	M1239v1TS033_3	215	13	0.043256	0.068132	14252.05093	833.924404	713.212163	5970.918068	13538.838767	0.306152	0.416819	14252.05093	4363.297485	4363.297485	2320.832746	9888.753444	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS208_2	214	144	0.043253	0.073234	14274.442194	855.382122	707.139779	4330.243688	13567.302415	0.182903	0.270387	14274.442194	2610.836203	2610.836203	2426.547265	11663.605992	41.531948	36.425846	25
9DXD-assembly1.cif	M1239v2TS208_1	214	143	0.043181	0.074548	14274.442194	844.119078	709.716646	4056.440822	13564.725548	0.172601	0.258792	14274.442194	2463.779666	2463.779666	2302.377802	11810.662528	41.531948	36.425846	25
9DXD-assembly1.cif	M1239v2TS028_1	214	111	0.043179	0.074769	14274.442194	833.732334	698.646465	3714.937601	13575.795729	0.151476	0.231403	14274.442194	2162.230541	2162.230541	2251.353524	12112.211653	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS489_4	215	103	0.043177	0.0732	14252.05093	847.016798	712.92554	4513.747384	13539.12539	0.207357	0.303435	14252.05093	2955.265808	2955.265808	2271.407116	11296.785122	41.525424	36.416833	25
9DXF-assembly1.cif	M1239v2TS481_1	215	204	0.043104	0.068599	14252.05093	817.32802	706.449349	5637.864075	13545.60158	0.26886	0.372085	14252.05093	3831.802156	3831.802156	2512.511268	10420.248774	41.525424	36.416833	25
9DXF-assembly1.cif	M1239v2TS481_5	215	208	0.043034	0.066343	14252.05093	735.57548	665.795537	5153.320027	13586.255393	0.21956	0.311809	14252.05093	3129.185675	3129.185675	2689.929888	11122.865254	41.525424	36.416833	25
9DXF-assembly1.cif	M1239v1TS204_2	215	34	0.043019	0.072543	14252.05093	838.472419	718.180977	4829.996057	13533.869953	0.212879	0.306457	14252.05093	3033.956044	3033.956044	2514.220991	11218.094886	41.525424	36.416833	25
9DXF-assembly1.cif	M1239v2TS204_1	215	138	0.043019	0.072543	14252.05093	838.472419	718.180977	4829.996057	13533.869953	0.212879	0.306457	14252.05093	3033.956044	3033.956044	2514.220991	11218.094886	41.525424	36.416833	25
9DXF-assembly1.cif	M1239v1TS294_5	215	72	0.042863	0.072877	14252.05093	826.49066	703.03951	4338.792992	13549.01142	0.189092	0.279358	14252.05093	2694.950203	2694.950203	2346.882299	11557.100727	41.525424	36.416833	25
9DXF-assembly1.cif	M1239v2TS208_2	215	144	0.042746	0.07388	14252.05093	870.598556	712.552283	4324.831185	13539.498647	0.18319	0.270701	14252.05093	2610.836203	2610.836203	2426.547265	11641.214727	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS489_3	214	102	0.04274	0.071447	14274.442194	821.848128	697.585208	4555.298136	13576.856986	0.203385	0.297348	14274.442194	2903.203491	2903.203491	2349.679853	11371.238703	41.531948	36.425846	25
9DXD-assembly1.cif	M1239v1TS294_5	214	72	0.042487	0.072011	14274.442194	823.883496	695.495461	4346.33704	13578.946733	0.188795	0.279034	14274.442194	2694.950203	2694.950203	2346.882299	11579.491991	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS489_1	215	100	0.042424	0.072633	14252.05093	877.706001	718.116493	4803.709139	13533.934436	0.213087	0.307165	14252.05093	3036.920811	3036.920811	2484.904822	11215.130119	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS204_2	214	34	0.04236	0.070524	14274.442194	836.820948	698.985395	4849.191639	13575.456799	0.212545	0.306111	14274.442194	3033.956044	3033.956044	2514.220991	11240.486151	41.531948	36.425846	25
9DXD-assembly1.cif	M1239v2TS204_1	214	138	0.04236	0.070524	14274.442194	836.820948	698.985395	4849.191639	13575.456799	0.212545	0.306111	14274.442194	3033.956044	3033.956044	2514.220991	11240.486151	41.531948	36.425846	25
9DXD-assembly1.cif	M1239v1TS294_4	214	71	0.04232	0.072613	14274.442194	840.981309	704.456212	4424.245346	13569.985983	0.192244	0.282858	14274.442194	2744.171442	2744.171442	2384.530116	11530.270753	41.531948	36.425846	25
9DXD-assembly1.cif	M1239v2TS481_1	214	204	0.042306	0.067536	14274.442194	821.812815	696.251636	5648.061787	13578.190558	0.268438	0.371681	14274.442194	3831.802156	3831.802156	2512.511268	10442.640038	41.531948	36.425846	25
9DXD-assembly1.cif	M1239v1TS159_2	214	27	0.042293	0.073453	14274.442194	884.95531	725.02008	4741.624666	13549.422115	0.224288	0.324358	14274.442194	3201.587085	3201.587085	2265.057661	11072.85511	41.531948	36.425846	25
9DXD-assembly1.cif	M1239v1TS325_2	214	79	0.042293	0.073453	14274.442194	884.95531	725.02008	4741.624666	13549.422115	0.224288	0.324358	14274.442194	3201.587085	3201.587085	2265.057661	11072.85511	41.531948	36.425846	25
9DXD-assembly1.cif	M1239v2TS159_2	214	132	0.042293	0.073453	14274.442194	884.95531	725.02008	4741.624666	13549.422115	0.224288	0.324358	14274.442194	3201.587085	3201.587085	2265.057661	11072.85511	41.531948	36.425846	25
9DXD-assembly1.cif	M1239v2TS325_2	214	188	0.042293	0.073453	14274.442194	884.95531	725.02008	4741.624666	13549.422115	0.224288	0.324358	14274.442194	3201.587085	3201.587085	2265.057661	11072.85511	41.531948	36.425846	25
9DXD-assembly1.cif	M1239v1TS489_4	214	103	0.042291	0.071582	14274.442194	830.955979	697.967666	4528.705258	13576.474528	0.207032	0.303087	14274.442194	2955.265808	2955.265808	2271.407116	11319.176386	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS286_4	215	176	0.042279	0.072182	14252.05093	880.010578	709.592352	4699.420685	13542.458578	0.208812	0.30273	14252.05093	2975.996407	2975.996407	2433.01663	11276.054523	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS028_4	214	9	0.042194	0.072709	14274.442194	810.68295	680.512681	3763.906005	13593.929513	0.147602	0.225114	14274.442194	2106.938218	2106.938218	2337.480469	12167.503977	41.531948	36.425846	25
9DXD-assembly1.cif	M1239v2TS286_4	214	176	0.042168	0.070968	14274.442194	848.76572	698.448297	4710.56474	13575.993897	0.208484	0.302386	14274.442194	2975.996407	2975.996407	2433.01663	11298.445788	41.531948	36.425846	25
9DXD-assembly1.cif	M1239v1TS028_3	214	8	0.04212	0.073105	14274.442194	831.310603	685.035613	3781.729138	13589.406582	0.15309	0.233206	14274.442194	2185.277338	2185.277338	2281.487412	12089.164856	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS028_1	215	111	0.041985	0.074537	14252.05093	837.226001	695.636674	3717.947392	13556.414256	0.151714	0.23168	14252.05093	2162.230541	2162.230541	2251.353524	12089.820389	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS489_2	214	101	0.041739	0.070951	14274.442194	853.796081	698.528115	4717.5065	13575.914079	0.206166	0.298917	14274.442194	2942.906101	2942.906101	2473.128515	11331.536093	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS489_2	215	101	0.041656	0.071891	14252.05093	869.417808	706.97898	4709.055635	13545.071949	0.20649	0.299257	14252.05093	2942.906101	2942.906101	2473.128515	11309.144829	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS489_1	214	100	0.041527	0.07091	14274.442194	864.332249	701.879199	4819.946433	13572.562995	0.212752	0.306818	14274.442194	3036.920811	3036.920811	2484.904822	11237.521383	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS204_3	215	140	0.041394	0.065908	14252.05093	791.391175	677.737879	5636.448653	13574.313051	0.295827	0.410006	14252.05093	4216.138474	4216.138474	2098.048058	10035.912456	41.525424	36.416833	25
9DXF-assembly1.cif	M1239v1TS159_1	215	26	0.041367	0.070977	14252.05093	865.5511	698.293925	4726.285495	13553.757005	0.212371	0.307646	14252.05093	3026.722148	3026.722148	2397.857271	11225.328781	41.525424	36.416833	25
9DXF-assembly1.cif	M1239v1TS325_1	215	78	0.041367	0.070977	14252.05093	865.5511	698.293925	4726.285495	13553.757005	0.212371	0.307646	14252.05093	3026.722148	3026.722148	2397.857271	11225.328781	41.525424	36.416833	25
9DXF-assembly1.cif	M1239v2TS159_1	215	131	0.041367	0.070977	14252.05093	865.5511	698.293925	4726.285495	13553.757005	0.212371	0.307646	14252.05093	3026.722148	3026.722148	2397.857271	11225.328781	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS033_3	214	118	0.041291	0.06232	14274.442194	714.267386	645.735586	5802.889236	13628.706608	0.239505	0.336314	14274.442194	3550.660736	3484.73004	2963.894782	10789.712154	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS033_3	215	118	0.041289	0.062596	14252.05093	735.735649	647.885981	5800.738841	13604.164949	0.245603	0.340617	14252.05093	3550.660736	3525.500052	2923.12477	10726.550878	41.525424	36.416833	25
9DXF-assembly1.cif	M1239v2TS286_5	215	177	0.041178	0.065945	14252.05093	766.785112	664.497942	5236.552887	13587.552988	0.271038	0.38335	14252.05093	3862.847223	3862.847223	2038.203605	10389.203706	41.525424	36.416833	25
9DXF-assembly1.cif	M1239v2TS110_3	215	128	0.041132	0.070795	14252.05093	895.674796	711.885341	5147.208307	13540.165589	0.250332	0.354802	14252.05093	3567.740547	3567.740547	2291.353101	10684.310383	41.525424	36.416833	25
9DXF-assembly1.cif	M1239v1TS028_4	215	9	0.041119	0.072575	14252.05093	804.2174	678.444786	3765.9739	13573.606144	0.147834	0.225384	14252.05093	2106.938218	2106.938218	2337.480469	12145.112712	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS110_3	214	128	0.040914	0.069207	14274.442194	885.827091	696.690269	5162.403379	13577.751925	0.249939	0.354408	14274.442194	3567.740547	3567.740547	2291.353101	10706.701648	41.531948	36.425846	25
9DXD-assembly1.cif	M1239v1TS159_1	214	26	0.040776	0.069787	14274.442194	856.926569	687.370618	4737.208801	13587.071576	0.212038	0.307297	14274.442194	3026.722148	3026.722148	2397.857271	11247.720046	41.531948	36.425846	25
9DXD-assembly1.cif	M1239v1TS325_1	214	78	0.040776	0.069787	14274.442194	856.926569	687.370618	4737.208801	13587.071576	0.212038	0.307297	14274.442194	3026.722148	3026.722148	2397.857271	11247.720046	41.531948	36.425846	25
9DXD-assembly1.cif	M1239v2TS159_1	214	131	0.040776	0.069787	14274.442194	856.926569	687.370618	4737.208801	13587.071576	0.212038	0.307297	14274.442194	3026.722148	3026.722148	2397.857271	11247.720046	41.531948	36.425846	25
9DXD-assembly1.cif	M1239v2TS286_5	214	177	0.040708	0.065286	14274.442194	756.157572	658.590826	5242.460003	13615.851369	0.270613	0.382925	14274.442194	3862.847223	3862.847223	2038.203605	10411.594971	41.531948	36.425846	25
9DXD-assembly1.cif	M1239v2TS204_5	214	142	0.040613	0.066354	14274.442194	889.29249	695.867455	6003.931943	13578.574739	0.305594	0.415957	14274.442194	4362.190638	4362.190638	2337.608761	9912.251557	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS204_5	215	142	0.040368	0.067465	14252.05093	891.157391	706.756849	5993.04255	13545.294081	0.306075	0.416401	14252.05093	4362.190638	4362.190638	2337.608761	9889.860292	41.525424	36.416833	25
9DXF-assembly1.cif	M1239v1TS028_3	215	8	0.040234	0.072663	14252.05093	830.388942	680.08675	3786.678001	13571.96418	0.153331	0.233485	14252.05093	2185.277338	2185.277338	2281.487412	12066.773592	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS204_3	214	140	0.039969	0.064759	14274.442194	780.766827	666.653039	5647.533492	13607.789155	0.295363	0.40956	14274.442194	4216.138474	4216.138474	2098.048058	10058.303721	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS204_4	215	141	0.03968	0.06146	14252.05093	742.354899	643.630385	6049.174354	13608.420544	0.315015	0.428708	14252.05093	4489.610054	4489.610054	2203.194686	9762.440876	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS286_3	214	175	0.039641	0.061571	14274.442194	772.963048	650.040852	6190.530986	13624.401342	0.189643	0.334854	14274.442194	4363.397566	3535.220767	3305.351071	10739.221427	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS286_3	215	175	0.039502	0.060845	14252.05093	788.377785	641.685807	6198.886031	13610.365123	0.195662	0.339075	14252.05093	4363.397566	3575.990779	3264.581059	10676.060151	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS204_4	214	141	0.039192	0.060737	14274.442194	736.48533	636.740162	6056.064577	13637.702032	0.314521	0.42825	14274.442194	4489.610054	4489.610054	2203.194686	9784.832141	41.531948	36.425846	25
9DXD-assembly1.cif	M1239v1TS110_1	214	21	0.037846	0.06911	14274.442194	802.080088	653.678151	3988.82031	13620.764043	0.161498	0.243728	14274.442194	2305.29355	2305.29355	2337.204911	11969.148645	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS110_1	215	21	0.037476	0.068605	14252.05093	787.466816	648.12852	3994.369941	13603.92241	0.161752	0.244017	14252.05093	2305.29355	2305.29355	2337.204911	11946.75738	41.525424	36.416833	25
9DXF-assembly1.cif	M1239v1TS272_2	215	59	0.003484	0.006397	14252.05093	67.629563	57.245948	3589.456801	14194.804982	0.197164	0.313988	14252.05093	2809.994065	2809.994065	836.708683	11442.056864	41.525424	36.416833	25
9DXF-assembly1.cif	M1239v2TS272_2	215	169	0.003484	0.006397	14252.05093	67.629563	57.245948	3589.456801	14194.804982	0.197164	0.313988	14252.05093	2809.994065	2809.994065	836.708683	11442.056864	41.525424	36.416833	25
9DXF-assembly1.cif	M1239v1TS272_1	215	58	0.003484	0.005797	14252.05093	67.624337	57.242353	5438.532968	14194.808577	0.073092	0.105501	14252.05093	1041.705039	1041.705039	4454.070281	13210.34589	41.525424	36.416833	25
9DXF-assembly1.cif	M1239v2TS272_1	215	168	0.003484	0.005797	14252.05093	67.624337	57.242353	5438.532968	14194.808577	0.073092	0.105501	14252.05093	1041.705039	1041.705039	4454.070281	13210.34589	41.525424	36.416833	25
9DXF-assembly1.cif	M1239v1TS272_3	215	60	0.003484	0.006389	14252.05093	67.625022	57.24263	3610.711001	14194.8083	0.198655	0.315987	14252.05093	2831.244948	2831.244948	836.708683	11420.805982	41.525424	36.416833	25
9DXF-assembly1.cif	M1239v2TS272_3	215	170	0.003484	0.006389	14252.05093	67.625022	57.24263	3610.711001	14194.8083	0.198655	0.315987	14252.05093	2831.244948	2831.244948	836.708683	11420.805982	41.525424	36.416833	25
9DXF-assembly1.cif	M1239v1TS272_5	215	62	0.003483	0.0057	14252.05093	67.620008	57.237625	5775.072607	14194.813305	0.185159	0.262782	14252.05093	2638.899539	2638.899539	3193.410693	11613.151391	41.525424	36.416833	25
9DXF-assembly1.cif	M1239v2TS272_5	215	172	0.003483	0.0057	14252.05093	67.620008	57.237625	5775.072607	14194.813305	0.185159	0.262782	14252.05093	2638.899539	2638.899539	3193.410693	11613.151391	41.525424	36.416833	25
9DXF-assembly1.cif	M1239v1TS272_4	215	61	0.003483	0.006486	14252.05093	67.618533	57.238369	3339.861707	14194.812561	0.179651	0.290143	14252.05093	2560.391392	2560.391392	836.708683	11691.659538	41.525424	36.416833	25
9DXF-assembly1.cif	M1239v2TS272_4	215	171	0.003483	0.006486	14252.05093	67.618533	57.238369	3339.861707	14194.812561	0.179651	0.290143	14252.05093	2560.391392	2560.391392	836.708683	11691.659538	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS272_4	214	61	0.000544	0.003161	14274.442194	54.787089	27.926608	3369.173467	14246.515586	0.179369	0.289776	14274.442194	2560.391392	2560.391392	836.708683	11714.050802	41.531948	36.425846	25
9DXD-assembly1.cif	M1239v2TS272_4	214	171	0.000544	0.003161	14274.442194	54.787089	27.926608	3369.173467	14246.515586	0.179369	0.289776	14274.442194	2560.391392	2560.391392	836.708683	11714.050802	41.531948	36.425846	25
9DXD-assembly1.cif	M1239v1TS272_5	214	62	0.000544	0.002778	14274.442194	54.789536	27.926909	5804.383323	14246.515286	0.184869	0.262489	14274.442194	2638.899539	2638.899539	3193.410693	11635.542656	41.531948	36.425846	25
9DXD-assembly1.cif	M1239v2TS272_5	214	172	0.000544	0.002778	14274.442194	54.789536	27.926909	5804.383323	14246.515286	0.184869	0.262489	14274.442194	2638.899539	2638.899539	3193.410693	11635.542656	41.531948	36.425846	25
9DXD-assembly1.cif	M1239v1TS272_2	214	59	0.000544	0.003117	14274.442194	54.793845	27.927575	3618.775174	14246.514619	0.196855	0.313595	14274.442194	2809.994065	2809.994065	836.708683	11464.448129	41.531948	36.425846	25
9DXD-assembly1.cif	M1239v2TS272_2	214	169	0.000544	0.003117	14274.442194	54.793845	27.927575	3618.775174	14246.514619	0.196855	0.313595	14274.442194	2809.994065	2809.994065	836.708683	11464.448129	41.531948	36.425846	25
9DXD-assembly1.cif	M1239v1TS272_3	214	60	0.000544	0.003113	14274.442194	54.791957	27.92601	3640.027621	14246.516184	0.198344	0.315593	14274.442194	2831.244948	2831.244948	836.708683	11443.197246	41.531948	36.425846	25
9DXD-assembly1.cif	M1239v2TS272_3	214	170	0.000544	0.003113	14274.442194	54.791957	27.92601	3640.027621	14246.516184	0.198344	0.315593	14274.442194	2831.244948	2831.244948	836.708683	11443.197246	41.531948	36.425846	25
9DXD-assembly1.cif	M1239v1TS272_1	214	58	0.000544	0.002825	14274.442194	54.789935	27.924611	5467.850709	14246.517583	0.072977	0.105381	14274.442194	1041.705039	1041.705039	4454.070281	13232.737155	41.531948	36.425846	25
9DXD-assembly1.cif	M1239v2TS272_1	214	168	0.000544	0.002825	14274.442194	54.789935	27.924611	5467.850709	14246.517583	0.072977	0.105381	14274.442194	1041.705039	1041.705039	4454.070281	13232.737155	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS262_4	215	56	0.000108	0.000149	14252.05093	1.537871	1.537871	6335.110058	14250.513059	0.170046	0.235421	14252.05093	2423.510474	2423.510474	3913.137455	11828.540456	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS262_4	214	56	0.000108	0.000149	14274.442194	1.537871	1.537871	6335.110058	14272.904324	0.16978	0.235166	14274.442194	2423.510474	2423.510474	3913.137455	11850.93172	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS286_2	215	174	0.000033	0.000045	14252.05093	0.463392	0.463392	6330.415153	14251.587537	0.174229	0.241279	14252.05093	2483.117498	2483.117498	3847.761047	11768.933432	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS286_2	214	174	0.000032	0.000045	14274.442194	0.463392	0.463392	6330.415153	14273.978802	0.173955	0.241017	14274.442194	2483.117498	2483.117498	3847.761047	11791.324696	41.531948	36.425846	25
9DXD-assembly1.cif	M1239v1TS014_1	214	0	0	0	14274.442194	0	0	7306.461269	14274.442194	0.326335	0.431701	14274.442194	4658.253999	4658.253999	2648.207269	9616.188195	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS014_1	215	0	0	0	14252.05093	0	0	7306.461269	14252.05093	0.326848	0.43215	14252.05093	4658.253999	4658.253999	2648.207269	9593.796931	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS014_2	214	1	0	0	14274.442194	0	0	7333.796164	14274.442194	0.329465	0.435291	14274.442194	4702.935537	4702.935537	2630.860628	9571.506657	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS014_2	215	1	0	0	14252.05093	0	0	7333.796164	14252.05093	0.329983	0.435743	14252.05093	4702.935537	4702.935537	2630.860628	9549.115393	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS014_3	214	2	0	0	14274.442194	0	0	7334.818854	14274.442194	0.329935	0.435891	14274.442194	4709.64104	4709.64104	2625.177814	9564.801154	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS014_3	215	2	0	0	14252.05093	0	0	7334.818854	14252.05093	0.330454	0.436343	14252.05093	4709.64104	4709.64104	2625.177814	9542.40989	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS014_4	214	3	0	0	14274.442194	0	0	7195.629982	14274.442194	0.328611	0.436956	14274.442194	4690.737058	4690.737058	2504.892923	9583.705136	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS014_4	215	3	0	0	14252.05093	0	0	7195.629982	14252.05093	0.329127	0.437412	14252.05093	4690.737058	4690.737058	2504.892923	9561.313871	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS014_5	214	4	0	0	14274.442194	0	0	7224.940078	14274.442194	0.32945	0.437474	14274.442194	4702.708452	4702.708452	2522.231626	9571.733743	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS014_5	215	4	0	0	14252.05093	0	0	7224.940078	14252.05093	0.329967	0.43793	14252.05093	4702.708452	4702.708452	2522.231626	9549.342478	41.525424	36.416833	25
