target	model	t_id	m_id	residue_sites_cadscore	residue_sites_F1_of_areas	residue_sites_target_area	residue_sites_model_area	residue_sites_TP_area	residue_sites_FP_area	residue_sites_FN_area	chain_sites_cadscore	chain_sites_F1_of_areas	chain_sites_target_area	chain_sites_model_area	chain_sites_TP_area	chain_sites_FP_area	chain_sites_FN_area	renaming_of_model_chains	identity_of_residues	identity_of_atoms	identity_of_chains
9DXD-assembly1.cif	M1239v1TS091_2	214	17	0.669139	0.734177	10108.665494	10898.738673	8353.386197	4293.737049	1755.279298	0.748883	0.888448	10108.665494	12647.123246	10108.665494	2538.457752	0	A=A,B=B,C=C,D=D,E=E,F=L,G=G,H=H,I=I,J=J,K=K,L=F	100	100	100
9DXD-assembly1.cif	M1239v2TS091_2	214	122	0.669139	0.734177	10108.665494	10898.738673	8353.386197	4293.737049	1755.279298	0.748883	0.888448	10108.665494	12647.123246	10108.665494	2538.457752	0	A=A,B=B,C=C,D=D,E=E,F=L,G=G,H=H,I=I,J=J,K=K,L=F	100	100	100
9DXD-assembly1.cif	M1239v2TS489_2	214	210	0.663201	0.707209	10108.665494	10022.99026	7898.89763	4330.655397	2209.767864	0.790191	0.905056	10108.665494	12229.553027	10108.665494	2120.887533	0	A=A,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=K,L=L	100	100	100
9DXF-assembly1.cif	M1239v1TS231_2	215	42	0.66275	0.685953	10179.362439	9977.153677	8155.443398	5443.627156	2023.919042	0.664055	0.856184	10179.362439	13599.070554	10179.362439	3419.708114	0	A=L,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=A,L=K	100	100	100
9DXD-assembly1.cif	M1239v2TS033_4	214	119	0.662152	0.700345	10108.665494	11073.015929	8354.995849	5396.003863	1753.669646	0.639682	0.847343	10108.665494	13750.999712	10108.665494	3642.334218	0	A=A,B=B,C=C,D=D,E=E,F=L,G=G,H=H,I=I,J=J,K=K,L=F	100	100	100
9DXF-assembly1.cif	M1239v1TS231_1	215	41	0.657225	0.673077	10179.362439	9938.671779	8094.406772	5778.185561	2084.955668	0.637185	0.846448	10179.362439	13872.592333	10179.362439	3693.229894	0	A=A,B=B,C=C,D=D,E=E,F=K,G=G,H=H,I=I,J=J,K=L,L=F	100	100	100
9DXF-assembly1.cif	M1239v2TS033_5	215	120	0.656406	0.674917	10179.362439	8625.306333	7557.877799	4659.23404	2621.484641	0.799816	0.909015	10179.362439	12217.111839	10179.362439	2037.749399	0	A=K,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=F,L=L	100	100	100
9DXD-assembly1.cif	M1239v1TS033_5	214	15	0.65385	0.716988	10108.665494	10760.107745	8242.023666	4639.986688	1866.641828	0.725647	0.879371	10108.665494	12882.010353	10108.665494	2773.344859	0	A=K,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=A,L=L	100	100	100
9DXF-assembly1.cif	M1239v2TS462_1	215	199	0.645914	0.721915	10179.362439	9007.159207	7605.038629	3284.668824	2574.32381	0.930217	0.966285	10179.362439	10889.707453	10179.362439	710.345014	0	A=L,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=A,L=K	100	100	100
9DXF-assembly1.cif	M1239v2TS462_3	215	201	0.643077	0.708064	10179.362439	9387.186025	7709.594426	3887.577162	2469.768013	0.860717	0.934893	10179.362439	11597.171589	10179.362439	1417.809149	0	A=L,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=A,L=K	100	100	100
9DXD-assembly1.cif	M1239v2TS033_5	214	120	0.642965	0.657247	10108.665494	8666.184198	7336.776092	4880.335746	2771.889402	0.791422	0.90556	10108.665494	12217.111839	10108.665494	2108.446344	0	A=A,B=B,C=C,D=D,E=E,F=L,G=G,H=H,I=I,J=J,K=K,L=F	100	100	100
9DXF-assembly1.cif	M1239v2TS231_5	215	152	0.641642	0.683421	10179.362439	9108.681469	7621.973344	4504.030439	2557.389096	0.808766	0.912728	10179.362439	12126.003782	10179.362439	1946.641343	0	A=L,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=A,L=K	100	100	100
9DXF-assembly1.cif	M1239v1TS204_1	215	33	0.640793	0.651059	10179.362439	9033.932291	7630.94816	5631.322248	2548.414279	0.697141	0.868486	10179.362439	13262.270408	10179.362439	3082.907969	0	A=F,B=B,C=C,D=D,E=E,F=L,G=G,H=H,I=I,J=J,K=K,L=A	100	100	100
9DXF-assembly1.cif	M1239v2TS204_2	215	139	0.63988	0.650545	10179.362439	9023.812075	7621.329745	5629.905232	2558.032695	0.698225	0.868895	10179.362439	13251.234977	10179.362439	3071.872537	0	A=F,B=B,C=C,D=D,E=E,F=L,G=G,H=H,I=I,J=J,K=K,L=A	100	100	100
9DXF-assembly1.cif	M1239v1TS369_2	215	81	0.639568	0.658765	10179.362439	9287.133506	7709.142107	5516.314691	2470.220332	0.700758	0.869852	10179.362439	13225.456798	10179.362439	3046.094359	0	A=L,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=A,L=K	100	100	100
9DXF-assembly1.cif	M1239v2TS369_2	215	190	0.639568	0.658765	10179.362439	9287.133506	7709.142107	5516.314691	2470.220332	0.700758	0.869852	10179.362439	13225.456798	10179.362439	3046.094359	0	A=L,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=A,L=K	100	100	100
9DXF-assembly1.cif	M1239v1TS110_5	215	25	0.637794	0.682366	10179.362439	8509.794182	7392.288303	4094.986117	2787.074137	0.871513	0.939635	10179.362439	11487.274419	10179.362439	1307.91198	0	A=K,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=F,L=L	100	100	100
9DXF-assembly1.cif	M1239v2TS110_2	215	127	0.637794	0.682366	10179.362439	8509.794182	7392.288303	4094.986117	2787.074137	0.871513	0.939635	10179.362439	11487.274419	10179.362439	1307.91198	0	A=K,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=F,L=L	100	100	100
9DXF-assembly1.cif	M1239v1TS110_4	215	24	0.637755	0.700702	10179.362439	8581.694719	7404.864014	3551.339219	2774.498426	0.923685	0.963245	10179.362439	10956.203232	10179.362439	776.840793	0	A=L,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=A,L=K	100	100	100
9DXF-assembly1.cif	M1239v2TS110_1	215	126	0.637755	0.700702	10179.362439	8581.694719	7404.864014	3551.339219	2774.498426	0.923685	0.963245	10179.362439	10956.203232	10179.362439	776.840793	0	A=L,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=A,L=K	100	100	100
9DXF-assembly1.cif	M1239v1TS204_4	215	36	0.635841	0.662552	10179.362439	8855.342779	7486.594371	4933.308947	2692.768069	0.779894	0.900858	10179.362439	12419.903317	10179.362439	2240.540878	0	A=K,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=F,L=L	100	100	100
9DXF-assembly1.cif	M1239v1TS369_1	215	80	0.633022	0.646955	10179.362439	9325.474016	7700.976666	5926.489695	2478.385773	0.661265	0.855163	10179.362439	13627.466362	10179.362439	3448.103922	0	A=L,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=A,L=K	100	100	100
9DXF-assembly1.cif	M1239v2TS369_1	215	189	0.633022	0.646955	10179.362439	9325.474016	7700.976666	5926.489695	2478.385773	0.661265	0.855163	10179.362439	13627.466362	10179.362439	3448.103922	0	A=L,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=A,L=K	100	100	100
9DXD-assembly1.cif	M1239v2TS262_5	214	167	0.632274	0.718346	10108.665494	10635.162026	8122.212046	4382.761676	1986.453448	0.762945	0.894033	10108.665494	12504.973723	10108.665494	2396.308228	0	A=K,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=A,L=L	100	100	100
9DXD-assembly1.cif	M1239v2TS262_3	214	165	0.631933	0.718104	10108.665494	10643.784688	8122.853638	4391.531982	1985.811856	0.762014	0.893661	10108.665494	12514.38562	10108.665494	2405.720126	0	A=K,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=A,L=L	100	100	100
9DXD-assembly1.cif	M1239v2TS262_1	214	163	0.631481	0.718038	10108.665494	10641.589896	8120.627773	4389.628002	1988.037721	0.762423	0.893824	10108.665494	12510.255775	10108.665494	2401.590281	0	A=K,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=A,L=L	100	100	100
9DXF-assembly1.cif	M1239v2TS231_2	215	149	0.631266	0.66256	10179.362439	8491.537603	7309.495668	4575.552058	2869.866772	0.832437	0.922695	10179.362439	11885.047725	10179.362439	1705.685286	0	A=A,B=B,C=C,D=D,E=E,F=K,G=G,H=H,I=I,J=J,K=L,L=F	100	100	100
9DXF-assembly1.cif	M1239v1TS028_5	215	10	0.629967	0.685294	10179.362439	9214.637457	7639.135992	4475.97586	2540.226447	0.809836	0.913174	10179.362439	12115.111852	10179.362439	1935.749412	0	A=K,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=F,L=L	100	100	100
9DXF-assembly1.cif	M1239v2TS110_5	215	130	0.629965	0.685292	10179.362439	9214.527359	7639.058669	4475.902639	2540.303771	0.809851	0.91318	10179.362439	12114.961308	10179.362439	1935.598868	0	A=K,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=F,L=L	100	100	100
9DXD-assembly1.cif	M1239v1TS204_1	214	33	0.628832	0.637127	10108.665494	9182.788256	7445.121707	5817.148701	2663.543787	0.68803	0.865063	10108.665494	13262.270408	10108.665494	3153.604914	0	A=K,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=A,L=L	100	100	100
9DXD-assembly1.cif	M1239v2TS204_2	214	139	0.627941	0.636621	10108.665494	9172.729154	7435.696425	5815.538551	2672.969069	0.689121	0.865472	10108.665494	13251.234977	10108.665494	3142.569483	0	A=K,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=A,L=L	100	100	100
9DXF-assembly1.cif	M1239v1TS286_2	215	64	0.624036	0.688544	10179.362439	8378.35187	7240.335804	3611.166542	2939.026636	0.93397	0.96804	10179.362439	10851.502345	10179.362439	672.139906	0	A=K,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=F,L=L	100	100	100
9DXF-assembly1.cif	M1239v1TS091_2	215	17	0.623359	0.685517	10179.362439	9749.483819	7823.970697	4823.152549	2355.391743	0.757572	0.89189	10179.362439	12647.123246	10179.362439	2467.760807	0	A=K,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=F,L=L	100	100	100
9DXF-assembly1.cif	M1239v2TS091_2	215	122	0.623359	0.685517	10179.362439	9749.483819	7823.970697	4823.152549	2355.391743	0.757572	0.89189	10179.362439	12647.123246	10179.362439	2467.760807	0	A=K,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=F,L=L	100	100	100
9DXF-assembly1.cif	M1239v2TS231_1	215	148	0.623353	0.668683	10179.362439	8779.397553	7324.940187	4404.262086	2854.422252	0.847747	0.929259	10179.362439	11729.202273	10179.362439	1549.839834	0	A=F,B=B,C=C,D=D,E=E,F=L,G=G,H=H,I=I,J=J,K=K,L=A	100	100	100
9DXF-assembly1.cif	M1239v1TS033_3	215	13	0.623313	0.62761	10179.362439	8756.271889	7389.364375	5978.896087	2789.998064	0.686729	0.864577	10179.362439	13368.260462	10179.362439	3188.898023	0	A=K,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=L,L=F	100	100	100
9DXD-assembly1.cif	M1239v2TS231_5	214	152	0.623292	0.660012	10108.665494	8913.754773	7337.579304	4788.424478	2771.08619	0.800435	0.909271	10108.665494	12126.003782	10108.665494	2017.338288	0	A=K,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=A,L=L	100	100	100
9DXF-assembly1.cif	M1239v2TS481_3	215	206	0.621192	0.661104	10179.362439	9037.850168	7414.285734	4836.35026	2765.076706	0.796522	0.907656	10179.362439	12250.635994	10179.362439	2071.273554	0	A=F,B=B,C=C,D=D,E=E,F=L,G=G,H=H,I=I,J=J,K=A,L=K	100	100	100
9DXF-assembly1.cif	M1239v1TS286_5	215	67	0.621177	0.687471	10179.362439	8223.536718	7186.109516	3540.45508	2993.252923	0.946244	0.973826	10179.362439	10726.564596	10179.362439	547.202157	0	A=A,B=B,C=C,D=D,E=E,F=K,G=G,H=H,I=I,J=J,K=L,L=F	100	100	100
9DXD-assembly1.cif	M1239v2TS231_2	214	149	0.620326	0.648506	10108.665494	8557.74127	7131.527982	4753.519743	2977.137512	0.824271	0.919232	10108.665494	11885.047725	10108.665494	1776.382231	0	A=K,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=A,L=L	100	100	100
9DXF-assembly1.cif	M1239v1TS369_3	215	82	0.619333	0.651965	10179.362439	9543.962265	7712.350704	5767.092227	2467.011736	0.675807	0.860514	10179.362439	13479.44293	10179.362439	3300.080491	0	A=K,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=F,L=L	100	100	100
9DXF-assembly1.cif	M1239v2TS369_3	215	191	0.619333	0.651965	10179.362439	9543.962265	7712.350704	5767.092227	2467.011736	0.675807	0.860514	10179.362439	13479.44293	10179.362439	3300.080491	0	A=K,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=F,L=L	100	100	100
9DXF-assembly1.cif	M1239v2TS489_1	215	209	0.619117	0.656359	10179.362439	9334.456222	7614.267281	5407.90155	2565.095159	0.720728	0.877473	10179.362439	13022.16883	10179.362439	2842.806391	0	A=K,B=B,C=C,D=D,E=E,F=L,G=G,H=H,I=I,J=J,K=F,L=A	100	100	100
9DXF-assembly1.cif	M1239v2TS231_3	215	150	0.618188	0.689702	10179.362439	8565.044568	7268.585057	3629.523811	2910.777382	0.929392	0.9659	10179.362439	10898.108868	10179.362439	718.746429	0	A=K,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=F,L=L	100	100	100
9DXD-assembly1.cif	M1239v1TS110_5	214	25	0.617955	0.659507	10108.665494	8450.879394	7121.333134	4365.941285	2987.33236	0.863621	0.936164	10108.665494	11487.274419	10108.665494	1378.608925	0	A=F,B=B,C=C,D=D,E=E,F=K,G=G,H=H,I=I,J=J,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v2TS110_2	214	127	0.617955	0.659507	10108.665494	8450.879394	7121.333134	4365.941285	2987.33236	0.863621	0.936164	10108.665494	11487.274419	10108.665494	1378.608925	0	A=F,B=B,C=C,D=D,E=E,F=K,G=G,H=H,I=I,J=J,K=L,L=A	100	100	100
9DXF-assembly1.cif	M1239v1TS294_1	215	68	0.61687	0.679053	10179.362439	9628.87059	7730.417317	4858.45835	2448.945122	0.763294	0.894172	10179.362439	12588.875667	10179.362439	2409.513228	0	A=L,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=A,L=K	100	100	100
9DXF-assembly1.cif	M1239v2TS028_5	215	115	0.61681	0.653615	10179.362439	9294.266183	7544.80682	5362.228011	2634.555619	0.732039	0.881849	10179.362439	12907.034831	10179.362439	2727.672392	0	A=K,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=F,L=L	100	100	100
9DXF-assembly1.cif	M1239v1TS462_1	215	90	0.615984	0.684957	10179.362439	9244.00367	7549.772571	4315.39162	2629.589868	0.83439	0.923527	10179.362439	11865.164192	10179.362439	1685.801752	0	A=L,B=B,C=C,D=D,E=E,F=K,G=G,H=H,I=I,J=J,K=A,L=F	100	100	100
9DXF-assembly1.cif	M1239v2TS231_4	215	151	0.615973	0.689875	10179.362439	8720.014486	7318.547993	3719.125832	2860.814446	0.915681	0.959546	10179.362439	11037.673825	10179.362439	858.311386	0	A=A,B=B,C=C,D=D,E=E,F=K,G=G,H=H,I=I,J=J,K=L,L=F	100	100	100
9DXD-assembly1.cif	M1239v1TS204_4	214	36	0.615067	0.643938	10108.665494	8954.390401	7253.495743	5166.407574	2855.169751	0.771361	0.897409	10108.665494	12419.903317	10108.665494	2311.237823	0	A=A,B=B,C=C,D=D,E=E,F=L,G=G,H=H,I=I,J=J,K=K,L=F	100	100	100
9DXD-assembly1.cif	M1239v1TS369_1	214	80	0.613593	0.62654	10108.665494	9445.146451	7435.820915	6191.645447	2672.84458	0.651903	0.851753	10108.665494	13627.466362	10108.665494	3518.800867	0	A=K,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=A,L=L	100	100	100
9DXD-assembly1.cif	M1239v2TS369_1	214	189	0.613593	0.62654	10108.665494	9445.146451	7435.820915	6191.645447	2672.84458	0.651903	0.851753	10108.665494	13627.466362	10108.665494	3518.800867	0	A=K,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=A,L=L	100	100	100
9DXD-assembly1.cif	M1239v1TS369_2	214	81	0.612992	0.637865	10108.665494	9519.16089	7442.005848	5783.45095	2666.659647	0.691671	0.866428	10108.665494	13225.456798	10108.665494	3116.791304	0	A=K,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=A,L=L	100	100	100
9DXD-assembly1.cif	M1239v2TS369_2	214	190	0.612992	0.637865	10108.665494	9519.16089	7442.005848	5783.45095	2666.659647	0.691671	0.866428	10108.665494	13225.456798	10108.665494	3116.791304	0	A=K,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=A,L=L	100	100	100
9DXD-assembly1.cif	M1239v2TS481_3	214	206	0.612976	0.643873	10108.665494	8854.017074	7198.27202	5052.363973	2910.393474	0.788106	0.904202	10108.665494	12250.635994	10108.665494	2141.970499	0	A=A,B=B,C=C,D=D,E=E,F=L,G=G,H=H,I=I,J=J,K=F,L=K	100	100	100
9DXF-assembly1.cif	M1239v2TS204_5	215	142	0.612407	0.651351	10179.362439	9549.712602	7679.092065	5720.506733	2500.270374	0.68365	0.863428	10179.362439	13399.598798	10179.362439	3220.236358	0	A=A,B=B,C=C,D=D,E=E,F=K,G=G,H=H,I=I,J=J,K=F,L=L	100	100	100
9DXF-assembly1.cif	M1239v2TS489_2	215	210	0.61183	0.664433	10179.362439	9089.048885	7444.614004	4784.939023	2734.748435	0.798593	0.90851	10179.362439	12229.553027	10179.362439	2050.190588	0	A=L,B=B,C=C,D=D,E=E,F=K,G=G,H=H,I=I,J=J,K=A,L=F	100	100	100
9DXF-assembly1.cif	M1239v1TS091_5	215	20	0.611504	0.64144	10179.362439	9182.562841	7562.205951	5837.259055	2617.156488	0.683664	0.863432	10179.362439	13399.465006	10179.362439	3220.102567	0	A=L,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=A,L=K	100	100	100
9DXF-assembly1.cif	M1239v2TS091_5	215	125	0.611504	0.64144	10179.362439	9182.562841	7562.205951	5837.259055	2617.156488	0.683664	0.863432	10179.362439	13399.465006	10179.362439	3220.102567	0	A=L,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=A,L=K	100	100	100
9DXD-assembly1.cif	M1239v1TS286_5	214	67	0.611047	0.668834	10108.665494	8130.966425	6967.653785	3758.910811	3141.011709	0.932246	0.967128	10108.665494	10726.564596	10075.162891	651.401705	33.502603	A=L,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=F,L=K	100	100	100
9DXF-assembly1.cif	M1239v1TS167_2	215	29	0.609235	0.645347	10179.362439	9342.355094	7571.438723	5713.911754	2607.923717	0.694874	0.867632	10179.362439	13285.350476	10179.362439	3105.988037	0	A=L,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=A,L=K	100	100	100
9DXF-assembly1.cif	M1239v1TS450_2	215	86	0.609235	0.645347	10179.362439	9342.355094	7571.438723	5713.911754	2607.923717	0.694874	0.867632	10179.362439	13285.350476	10179.362439	3105.988037	0	A=L,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=A,L=K	100	100	100
9DXF-assembly1.cif	M1239v2TS462_5	215	203	0.608994	0.624653	10179.362439	9169.379736	7464.139658	6254.99955	2715.222781	0.652259	0.851883	10179.362439	13719.139209	10179.362439	3539.776769	0	A=K,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=F,L=L	100	100	100
9DXF-assembly1.cif	M1239v2TS033_4	215	119	0.60851	0.654157	10179.362439	9946.251112	7827.108808	5923.890904	2352.253632	0.64913	0.850749	10179.362439	13750.999712	10179.362439	3571.637273	0	A=L,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=A,L=K	100	100	100
9DXD-assembly1.cif	M1239v1TS369_3	214	82	0.607844	0.637512	10108.665494	9628.806619	7518.845877	5960.597053	2589.819618	0.666546	0.857098	10108.665494	13479.44293	10108.665494	3370.777436	0	A=F,B=B,C=C,D=D,E=E,F=K,G=G,H=H,I=I,J=J,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v2TS369_3	214	191	0.607844	0.637512	10108.665494	9628.806619	7518.845877	5960.597053	2589.819618	0.666546	0.857098	10108.665494	13479.44293	10108.665494	3370.777436	0	A=F,B=B,C=C,D=D,E=E,F=K,G=G,H=H,I=I,J=J,K=L,L=A	100	100	100
9DXF-assembly1.cif	M1239v1TS091_1	215	16	0.607685	0.678984	10179.362439	9628.60615	7697.678585	4797.059067	2481.683854	0.772542	0.897885	10179.362439	12494.737652	10179.362439	2315.375212	0	A=L,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=A,L=K	100	100	100
9DXF-assembly1.cif	M1239v2TS091_3	215	123	0.607685	0.678984	10179.362439	9628.60615	7697.678585	4797.059067	2481.683854	0.772542	0.897885	10179.362439	12494.737652	10179.362439	2315.375212	0	A=L,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=A,L=K	100	100	100
9DXF-assembly1.cif	M1239v2TS110_4	215	129	0.606925	0.663875	10179.362439	8956.612536	7381.62427	4677.011083	2797.738169	0.815384	0.915493	10179.362439	12058.635353	10179.362439	1879.272914	0	A=K,B=B,C=C,D=D,E=E,F=L,G=G,H=H,I=I,J=J,K=F,L=A	100	100	100
9DXF-assembly1.cif	M1239v1TS369_5	215	84	0.606776	0.649318	10179.362439	9094.565244	7455.264185	5328.750377	2724.098254	0.744124	0.886574	10179.362439	12784.014562	10179.362439	2604.652123	0	A=K,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=F,L=L	100	100	100
9DXF-assembly1.cif	M1239v2TS369_5	215	193	0.606776	0.649318	10179.362439	9094.565244	7455.264185	5328.750377	2724.098254	0.744124	0.886574	10179.362439	12784.014562	10179.362439	2604.652123	0	A=K,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=F,L=L	100	100	100
9DXD-assembly1.cif	M1239v1TS033_3	214	13	0.60625	0.615523	10108.665494	9076.807094	7225.290867	6142.969595	2883.374627	0.677544	0.861158	10108.665494	13368.260462	10108.665494	3259.594968	0	A=F,B=B,C=C,D=D,E=E,F=K,G=G,H=H,I=I,J=J,K=A,L=L	100	100	100
9DXF-assembly1.cif	M1239v2TS235_5	215	157	0.605812	0.671039	10179.362439	7963.94319	6963.508142	3611.524293	3215.854298	0.96113	0.980936	10179.362439	10575.032435	10179.362439	395.669995	0	A=F,B=B,C=C,D=D,E=E,F=L,G=K,H=A	95.105485	89.270561	66.666667
9DXD-assembly1.cif	M1239v2TS231_1	214	148	0.605782	0.648887	10108.665494	8676.637799	7085.157338	4644.044935	3023.508156	0.839688	0.925792	10108.665494	11729.202273	10108.665494	1620.536779	0	A=L,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=F,L=K	100	100	100
9DXF-assembly1.cif	M1239v2TS481_5	215	208	0.60526	0.648212	10179.362439	8304.097095	7071.216862	4567.014265	3108.145577	0.856684	0.933133	10179.362439	11638.231127	10179.362439	1458.868688	0	A=A,B=B,C=C,D=D,E=E,F=K,G=G,H=H,I=I,J=J,K=F,L=L	100	100	100
