target	model	t_id	m_id	residue_residue_cadscore	residue_residue_F1_of_areas	residue_residue_target_area	residue_residue_model_area	residue_residue_TP_area	residue_residue_FP_area	residue_residue_FN_area	chain_chain_cadscore	chain_chain_F1_of_areas	chain_chain_target_area	chain_chain_model_area	chain_chain_TP_area	chain_chain_FP_area	chain_chain_FN_area	renaming_of_model_chains	identity_of_residues	identity_of_atoms	identity_of_chains
9DXD-assembly1.cif	M1239v2TS014_1	214	105	0.39593	0.397737	5054.332747	3423.19137	2555.59585	5240.739998	2498.736897	0.431008	0.77334	5054.332747	7796.335848	4968.968033	2827.367815	85.364714	A=L,B=K,C=F,D=A	90.219224	78.556608	33.333333
9DXD-assembly1.cif	M1239v1TS014_4	214	3	0.394815	0.409354	5054.332747	3336.040128	2507.287191	4688.342791	2547.045557	0.519891	0.801907	5054.332747	7195.629982	4911.666953	2283.963028	142.665794	A=L,B=K,C=F,D=A	90.219224	78.556608	33.333333
9DXD-assembly1.cif	M1239v2TS014_5	214	109	0.393797	0.398269	5054.332747	3368.732272	2510.915357	5043.907672	2543.41739	0.470063	0.78621	5054.332747	7554.823028	4956.723917	2598.099111	97.60883	A=K,B=F,C=A,D=L	90.219224	78.556608	33.333333
9DXD-assembly1.cif	M1239v2TS208_3	214	145	0.39322	0.471306	5054.332747	2903.734089	2337.276034	2526.687899	2717.056713	0.713775	0.854141	5054.332747	4863.963933	4235.811174	628.152759	818.521573	A=L,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=K,L=F	100	100	100
9DXD-assembly1.cif	M1239v2TS014_4	214	108	0.39246	0.399301	5054.332747	3441.607169	2540.427545	5129.612347	2513.905202	0.452146	0.779306	5054.332747	7670.039892	4958.087766	2711.952127	96.244982	A=K,B=F,C=A,D=L	90.219224	78.556608	33.333333
9DXD-assembly1.cif	M1239v1TS014_5	214	4	0.39172	0.407133	5054.332747	3331.47032	2499.645714	4725.294364	2554.687033	0.521369	0.802988	5054.332747	7224.940078	4930.055523	2294.884555	124.277224	A=L,B=K,C=F,D=A	90.219224	78.556608	33.333333
9DXD-assembly1.cif	M1239v1TS033_1	214	11	0.391533	0.412138	5054.332747	2896.611419	2324.383561	3900.915356	2729.949187	0.524183	0.708628	5054.332747	6225.298917	3996.532315	2228.766602	1057.800433	A=F,B=B,C=C,D=D,E=E,F=K,G=G,H=H,I=I,J=J,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v2TS167_1	214	133	0.391533	0.412138	5054.332747	2896.611419	2324.383561	3900.915356	2729.949187	0.524183	0.708628	5054.332747	6225.298917	3996.532315	2228.766602	1057.800433	A=F,B=B,C=C,D=D,E=E,F=K,G=G,H=H,I=I,J=J,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v2TS450_1	214	194	0.391533	0.412138	5054.332747	2896.611419	2324.383561	3900.915356	2729.949187	0.524183	0.708628	5054.332747	6225.298917	3996.532315	2228.766602	1057.800433	A=F,B=B,C=C,D=D,E=E,F=K,G=G,H=H,I=I,J=J,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v2TS208_5	214	147	0.391106	0.461472	5054.332747	2920.235948	2321.794625	2686.429164	2732.538122	0.687368	0.842968	5054.332747	5008.223789	4241.20465	767.01914	813.128097	A=F,B=B,C=C,D=D,E=E,F=K,G=G,H=H,I=I,J=J,K=A,L=L	100	100	100
9DXD-assembly1.cif	M1239v1TS369_3	214	82	0.391075	0.400184	5054.332747	2971.832022	2359.897088	4379.824377	2694.435659	0.665545	0.85667	5054.332747	6739.721465	5051.803935	1687.91753	2.528812	A=F,B=B,C=C,D=D,E=E,F=K,G=G,H=H,I=I,J=J,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v2TS369_3	214	191	0.391075	0.400184	5054.332747	2971.832022	2359.897088	4379.824377	2694.435659	0.665545	0.85667	5054.332747	6739.721465	5051.803935	1687.91753	2.528812	A=F,B=B,C=C,D=D,E=E,F=K,G=G,H=H,I=I,J=J,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v2TS231_3	214	150	0.39087	0.434474	5054.332747	2787.740975	2281.722607	3167.331827	2772.61014	0.733712	0.871859	5054.332747	5449.054434	4578.738817	870.315617	475.59393	A=K,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=A,L=L	100	100	100
9DXD-assembly1.cif	M1239v2TS028_2	214	112	0.390696	0.492303	5054.332747	2870.641167	2305.783912	2007.21571	2748.548835	0.760832	0.870952	5054.332747	4312.999622	4079.250073	233.749549	975.082674	A=A,B=B,C=C,D=D,E=E,F=L,G=G,H=H,I=I,J=J,K=K,L=F	100	100	100
9DXF-assembly1.cif	M1239v1TS231_1	215	41	0.390022	0.408332	5089.68122	3173.918478	2455.297851	4480.998316	2634.383369	0.642347	0.846448	5089.68122	6936.296166	5089.68122	1846.614947	0	A=K,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=F,L=L	100	100	100
9DXD-assembly1.cif	M1239v1TS033_2	214	12	0.389383	0.402526	5054.332747	2822.719796	2285.989252	4017.906817	2768.343495	0.722654	0.876583	5054.332747	6303.896069	4978.213674	1325.682395	76.119073	A=A,B=B,C=C,D=D,E=E,F=L,G=G,H=H,I=I,J=J,K=K,L=F	100	100	100
9DXD-assembly1.cif	M1239v2TS208_4	214	146	0.38917	0.466332	5054.332747	2938.760383	2321.615168	2580.982562	2732.717579	0.713291	0.854461	5054.332747	4902.59773	4253.90291	648.69482	800.429837	A=A,B=B,C=C,D=D,E=E,F=L,G=G,H=H,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v1TS167_1	214	28	0.388933	0.390428	5054.332747	2852.116617	2282.158112	4354.039773	2772.174635	0.685035	0.863827	5054.332747	6636.197885	5049.296268	1586.901616	5.036479	A=A,B=B,C=C,D=D,E=E,F=L,G=G,H=H,I=I,J=J,K=K,L=F	100	100	100
9DXD-assembly1.cif	M1239v1TS450_1	214	85	0.388933	0.390428	5054.332747	2852.116617	2282.158112	4354.039773	2772.174635	0.685035	0.863827	5054.332747	6636.197885	5049.296268	1586.901616	5.036479	A=A,B=B,C=C,D=D,E=E,F=L,G=G,H=H,I=I,J=J,K=K,L=F	100	100	100
9DXD-assembly1.cif	M1239v1TS091_2	214	17	0.38884	0.408375	5054.332747	2950.277335	2323.223272	4000.338351	2731.109475	0.546839	0.741656	5054.332747	6323.561623	4219.240451	2104.321172	835.092296	A=A,B=B,C=C,D=D,E=E,F=L,G=G,H=H,I=I,J=J,K=K,L=F	100	100	100
9DXD-assembly1.cif	M1239v2TS091_2	214	122	0.38884	0.408375	5054.332747	2950.277335	2323.223272	4000.338351	2731.109475	0.546839	0.741656	5054.332747	6323.561623	4219.240451	2104.321172	835.092296	A=A,B=B,C=C,D=D,E=E,F=L,G=G,H=H,I=I,J=J,K=K,L=F	100	100	100
9DXD-assembly1.cif	M1239v2TS028_4	214	114	0.38836	0.490835	5054.332747	2886.328623	2309.583249	2046.908768	2744.749498	0.75546	0.868663	5054.332747	4356.492018	4087.418226	269.073791	966.914521	A=L,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v1TS028_3	214	8	0.38816	0.48146	5054.332747	2880.300858	2292.012181	2174.75257	2762.320566	0.782428	0.884501	5054.332747	4466.764751	4210.709115	256.055636	843.623633	A=A,B=B,C=C,D=D,E=E,F=L,G=G,H=H,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v1TS369_4	214	83	0.387201	0.388865	5054.332747	3014.083552	2350.062686	4682.378717	2704.270061	0.531709	0.695819	5054.332747	7032.441403	4205.101845	2827.339558	849.230902	A=F,B=B,C=C,D=D,E=E,F=K,G=G,H=H,I=I,J=J,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v2TS369_4	214	192	0.387201	0.388865	5054.332747	3014.083552	2350.062686	4682.378717	2704.270061	0.531709	0.695819	5054.332747	7032.441403	4205.101845	2827.339558	849.230902	A=F,B=B,C=C,D=D,E=E,F=K,G=G,H=H,I=I,J=J,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v2TS028_1	214	111	0.387043	0.485565	5054.332747	2889.2138	2298.643001	2114.941064	2755.689746	0.76915	0.876764	5054.332747	4413.584066	4150.563312	263.020754	903.769435	A=A,B=B,C=C,D=D,E=E,F=L,G=G,H=H,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v2TS294_2	214	179	0.386542	0.452836	5054.332747	2825.828867	2276.359781	2723.105392	2777.972966	0.632006	0.814999	5054.332747	4999.465173	4096.917906	902.547268	957.414842	A=F,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=L,L=K	100	100	100
9DXD-assembly1.cif	M1239v1TS033_5	214	15	0.386518	0.404998	5054.332747	2923.655288	2327.796636	4113.208541	2726.536111	0.515128	0.706949	5054.332747	6441.005177	4063.307282	2377.697894	991.025465	A=K,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=A,L=L	100	100	100
9DXD-assembly1.cif	M1239v1TS159_2	214	27	0.386175	0.458068	5054.332747	3129.198554	2409.663147	3056.981599	2644.6696	0.564366	0.790719	5054.332747	5466.644746	4159.568789	1307.075957	894.763958	A=K,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v1TS325_2	214	79	0.386175	0.458068	5054.332747	3129.198554	2409.663147	3056.981599	2644.6696	0.564366	0.790719	5054.332747	5466.644746	4159.568789	1307.075957	894.763958	A=K,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v2TS159_2	214	132	0.386175	0.458068	5054.332747	3129.198554	2409.663147	3056.981599	2644.6696	0.564366	0.790719	5054.332747	5466.644746	4159.568789	1307.075957	894.763958	A=K,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v2TS325_2	214	188	0.386175	0.458068	5054.332747	3129.198554	2409.663147	3056.981599	2644.6696	0.564366	0.790719	5054.332747	5466.644746	4159.568789	1307.075957	894.763958	A=K,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v1TS294_3	214	70	0.386024	0.392715	5054.332747	2833.856044	2276.673509	4263.526635	2777.659238	0.701999	0.870094	5054.332747	6540.200144	5044.169013	1496.031131	10.163734	A=A,B=B,C=C,D=D,E=E,F=L,G=G,H=H,I=I,J=J,K=F,L=K	100	100	100
9DXF-assembly1.cif	M1239v2TS262_3	215	165	0.385999	0.432914	5089.68122	3360.131268	2456.10873	3801.08408	2633.572489	0.770612	0.897107	5089.68122	6257.19281	5089.68122	1167.511591	0	A=K,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=F,L=L	100	100	100
9DXD-assembly1.cif	M1239v1TS110_2	214	22	0.385668	0.486624	5054.332747	2802.717874	2259.936597	1973.951917	2794.396151	0.744348	0.860883	5054.332747	4233.888514	3998.036415	235.852099	1056.296332	A=K,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=A,L=L	100	100	100
9DXD-assembly1.cif	M1239v2TS028_5	214	115	0.385595	0.396255	5054.332747	2833.091793	2280.022195	4173.49522	2774.310552	0.698009	0.867363	5054.332747	6453.517415	4990.742346	1462.77507	63.590402	A=L,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=F,L=K	100	100	100
9DXF-assembly1.cif	M1239v2TS262_1	215	163	0.385532	0.432455	5089.68122	3355.64364	2453.059802	3802.068086	2636.621418	0.771018	0.89727	5089.68122	6255.127888	5089.68122	1165.446668	0	A=K,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=F,L=L	100	100	100
9DXD-assembly1.cif	M1239v1TS204_3	214	35	0.385522	0.394618	5054.332747	2989.215258	2326.228143	4409.214316	2728.104604	0.672602	0.85741	5054.332747	6735.442459	5054.332747	1681.109712	0	A=K,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=A,L=L	100	100	100
9DXD-assembly1.cif	M1239v1TS481_3	214	97	0.385494	0.452867	5054.332747	3015.099754	2358.787433	3004.002142	2695.545314	0.571148	0.791923	5054.332747	5362.789575	4124.780808	1238.008768	929.551939	A=K,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=A,L=L	100	100	100
9DXD-assembly1.cif	M1239v1TS033_3	214	13	0.385377	0.383435	5054.332747	2772.336309	2250.470223	4433.660008	2803.862524	0.56098	0.716399	5054.332747	6684.130231	4204.711168	2479.419063	849.621579	A=A,B=B,C=C,D=D,E=E,F=L,G=G,H=H,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v2TS294_5	214	182	0.385152	0.454591	5054.332747	2878.577225	2303.571465	2776.795302	2750.761282	0.567462	0.784287	5054.332747	5080.366767	3974.254868	1106.111899	1080.077879	A=F,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=L,L=K	100	100	100
9DXF-assembly1.cif	M1239v2TS262_5	215	167	0.385017	0.43199	5089.68122	3352.45074	2449.850878	3802.635984	2639.830342	0.771537	0.897479	5089.68122	6252.486861	5089.68122	1162.805642	0	A=K,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=F,L=L	100	100	100
9DXD-assembly1.cif	M1239v2TS231_5	214	152	0.384935	0.416686	5054.332747	2939.575738	2316.219968	3746.781923	2738.112779	0.560018	0.75305	5054.332747	6063.001891	4185.952774	1877.049117	868.379973	A=L,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v1TS028_1	214	6	0.384659	0.486526	5054.332747	2835.346843	2273.416712	2017.756209	2780.916035	0.741448	0.860167	5054.332747	4291.172921	4019.349205	271.823716	1034.983542	A=K,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=A,L=L	100	100	100
9DXD-assembly1.cif	M1239v1TS462_3	214	92	0.384101	0.419619	5054.332747	2883.465956	2307.758174	3637.203993	2746.574574	0.500235	0.70767	5054.332747	5944.962167	3891.933937	2053.02823	1162.39881	A=F,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=L,L=K	100	100	100
9DXD-assembly1.cif	M1239v2TS231_1	214	148	0.383753	0.417291	5054.332747	2823.428694	2278.18573	3586.415407	2776.147017	0.805589	0.910008	5054.332747	5864.601137	4968.159116	896.442021	86.173631	A=L,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=F,L=K	100	100	100
9DXF-assembly1.cif	M1239v2TS033_5	215	120	0.383515	0.40685	5089.68122	2842.624144	2278.00281	3830.55311	2811.67841	0.606765	0.722488	5089.68122	6108.555919	4045.29359	2063.262329	1044.38763	A=K,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=F,L=L	100	100	100
9DXD-assembly1.cif	M1239v2TS462_2	214	200	0.383218	0.477849	5054.332747	2867.659136	2281.101115	2211.937471	2773.231632	0.741236	0.863012	5054.332747	4493.038585	4119.746328	373.292257	934.586419	A=L,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v1TS462_4	214	93	0.383099	0.451758	5054.332747	2942.744924	2315.09633	2879.855599	2739.236417	0.606302	0.805852	5054.332747	5194.951929	4129.701267	1065.250662	924.63148	A=F,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=L,L=K	100	100	100
9DXD-assembly1.cif	M1239v1TS489_2	214	101	0.382784	0.442916	5054.332747	2981.878101	2318.744055	3097.29056	2735.588692	0.638236	0.825367	5054.332747	5416.034615	4320.947027	1095.087589	733.385721	A=F,B=B,C=C,D=D,E=E,F=K,G=G,H=H,I=I,J=J,K=A,L=L	100	100	100
9DXD-assembly1.cif	M1239v1TS204_4	214	36	0.382599	0.402851	5054.332747	2871.897077	2268.916248	3941.035411	2785.4165	0.541147	0.765838	5054.332747	6209.951659	4313.307337	1896.644322	741.02541	A=K,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=A,L=L	100	100	100
9DXD-assembly1.cif	M1239v1TS286_3	214	65	0.382445	0.390661	5054.332747	2805.679073	2263.46376	4270.056182	2790.868987	0.691357	0.865377	5054.332747	6533.519942	5013.933379	1519.586563	40.399368	A=L,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=F,L=K	100	100	100
