target	model	t_id	m_id	residue_residue_cadscore	residue_residue_F1_of_areas	residue_residue_target_area	residue_residue_model_area	residue_residue_TP_area	residue_residue_FP_area	residue_residue_FN_area	chain_chain_cadscore	chain_chain_F1_of_areas	chain_chain_target_area	chain_chain_model_area	chain_chain_TP_area	chain_chain_FP_area	chain_chain_FN_area	renaming_of_model_chains	identity_of_residues	identity_of_atoms	identity_of_chains
9DXD-assembly1.cif	M1239v1TS462_2	214	91	0.201331	0.249504	14204.698146	4777.159162	3613.361374	11146.299464	10591.336772	0.464208	0.477005	14204.698146	7432.211217	6908.072719	7851.588118	7296.625427	.	100	100	100
9DXF-assembly1.cif	M1239v1TS462_2	215	91	0.200275	0.250619	14222.136574	4897.089271	3631.700063	11127.960774	10590.43651	0.463383	0.47603	14222.136574	7449.291226	6898.095351	7861.565487	7324.041223	.	100	100	100
9DXF-assembly1.cif	M1239v1TS294_3	215	70	0.20008	0.249833	14222.136574	4799.720209	3604.500079	11028.662614	10617.636494	0.501626	0.500273	14222.136574	7301.345453	7217.770631	7415.392062	7004.365942	.	100	100	100
9DXF-assembly1.cif	M1239v1TS208_1	215	38	0.198483	0.248863	14222.136574	4574.39909	3531.103723	10624.64407	10691.032851	0.496928	0.498091	14222.136574	7067.380096	7067.380096	7088.367696	7154.756477	.	100	100	100
9DXF-assembly1.cif	M1239v2TS110_4	215	129	0.198068	0.24444	14222.136574	4670.326234	3521.789896	11071.282376	10700.346677	0.467436	0.474993	14222.136574	7212.619219	6843.514814	7749.557459	7378.62176	.	100	100	100
9DXF-assembly1.cif	M1239v1TS294_4	215	71	0.197847	0.243694	14222.136574	4560.511578	3479.150187	10852.202338	10742.986387	0.492022	0.495418	14222.136574	7148.298639	7072.951467	7258.401058	7149.185107	.	100	100	100
9DXF-assembly1.cif	M1239v1TS110_3	215	23	0.197214	0.241133	14222.136574	4735.47471	3532.409939	11543.830194	10689.726635	0.47237	0.480347	14222.136574	7521.53732	7036.694167	8039.545966	7185.442407	.	100	100	100
9DXD-assembly1.cif	M1239v1TS110_3	214	23	0.196296	0.239264	14204.698146	4792.734355	3502.941813	11573.29832	10701.756332	0.4743	0.481619	14204.698146	9317.943277	7051.126662	8025.113471	7153.571484	.	100	100	100
9DXF-assembly1.cif	M1239v2TS028_5	215	115	0.196	0.242983	14222.136574	4450.769608	3456.581658	10772.520102	10765.554916	0.506657	0.506879	14222.136574	7215.594984	7210.672459	7018.4293	7011.464114	.	100	100	100
9DXD-assembly1.cif	M1239v2TS294_3	214	180	0.195702	0.24027	14204.698146	4727.404947	3533.223184	11672.469833	10671.474961	0.463647	0.476755	14204.698146	7567.085519	7010.780001	8194.913017	7193.918145	.	100	100	100
9DXD-assembly1.cif	M1239v2TS110_4	214	129	0.195536	0.242679	14204.698146	4691.309193	3494.302506	11098.769766	10710.395639	0.473656	0.478402	14204.698146	8969.467517	6888.46177	7704.610502	7316.236375	.	100	100	100
9DXD-assembly1.cif	M1239v1TS294_4	214	71	0.195064	0.242364	14204.698146	4603.346485	3458.050799	10873.301726	10746.647347	0.494169	0.496572	14204.698146	8939.356022	7085.106731	7246.245794	7119.591415	.	100	100	100
9DXF-assembly1.cif	M1239v2TS294_3	215	180	0.194953	0.2414	14222.136574	4866.350372	3551.936295	11653.756723	10670.200279	0.462823	0.475795	14222.136574	7577.392803	7000.802633	8204.890385	7221.333941	.	100	100	100
9DXD-assembly1.cif	M1239v1TS208_1	214	38	0.194756	0.246391	14204.698146	4609.502359	3493.885937	10661.861855	10710.812208	0.497538	0.498481	14204.698146	8830.312439	7068.578174	7087.169618	7136.119971	.	100	100	100
9DXF-assembly1.cif	M1239v2TS294_2	215	179	0.193914	0.24097	14222.136574	4911.996971	3567.166435	11817.403735	10654.970138	0.461902	0.474455	14222.136574	7654.15835	7023.520478	8361.049692	7198.616096	.	100	100	100
9DXD-assembly1.cif	M1239v2TS294_5	214	182	0.193189	0.24033	14204.698146	4756.933193	3522.626271	11587.58201	10682.071875	0.460903	0.47312	14204.698146	7535.359172	6934.732834	8175.475446	7269.965311	.	100	100	100
9DXD-assembly1.cif	M1239v2TS028_5	214	115	0.193085	0.241184	14204.698146	4509.753978	3428.886926	10800.214834	10775.81122	0.50791	0.50759	14204.698146	8912.628644	7216.349595	7012.752165	6988.34855	.	100	100	100
9DXF-assembly1.cif	M1239v1TS294_5	215	72	0.192742	0.240232	14222.136574	4532.270972	3454.539638	11083.333207	10767.596936	0.49347	0.494051	14222.136574	7190.724373	7104.460015	7433.412831	7117.676559	.	100	100	100
9DXF-assembly1.cif	M1239v2TS294_5	215	182	0.192613	0.241445	14222.136574	4894.710052	3541.07317	11569.135111	10681.063404	0.460082	0.472158	14222.136574	7482.618179	6924.755466	8185.452814	7297.381107	.	100	100	100
9DXD-assembly1.cif	M1239v2TS294_2	214	179	0.19206	0.238966	14204.698146	4812.028966	3535.421755	11849.148415	10669.27639	0.462726	0.475409	14204.698146	7630.602841	7033.497846	8351.072324	7171.2003	.	100	100	100
9DXD-assembly1.cif	M1239v1TS294_5	214	72	0.191745	0.239629	14204.698146	4586.853533	3443.77322	11094.099625	10760.924926	0.498835	0.496787	14204.698146	9099.217417	7139.463504	7398.409341	7065.234642	.	100	100	100
9DXD-assembly1.cif	M1239v2TS028_3	214	113	0.190061	0.242089	14204.698146	4484.284365	3401.990704	10498.62644	10802.707441	0.483607	0.488924	14204.698146	8625.95925	6870.683377	7029.933768	7334.014769	.	100	100	100
9DXF-assembly1.cif	M1239v2TS286_2	215	174	0.189945	0.25195	14222.136574	4456.126381	3415.593375	9475.557035	10806.543199	0.451431	0.473592	14222.136574	6420.312368	6420.312368	6470.838042	7801.824205	.	100	100	100
9DXF-assembly1.cif	M1239v2TS028_3	215	113	0.189686	0.242998	14222.136574	4474.626926	3416.892714	10483.724431	10805.24386	0.483014	0.488536	14222.136574	6869.485299	6869.485299	7031.131846	7352.651275	.	100	100	100
9DXF-assembly1.cif	M1239v2TS294_1	215	178	0.18916	0.234079	14222.136574	4716.740505	3437.445504	11710.364558	10784.691069	0.471873	0.482378	14222.136574	7566.661884	7083.701434	8064.108628	7138.435139	.	100	100	100
9DXD-assembly1.cif	M1239v2TS286_2	214	174	0.189139	0.248987	14204.698146	4403.084276	3373.253668	9517.896742	10831.444477	0.451985	0.473985	14204.698146	8074.269108	6421.510446	6469.639964	7783.187699	.	100	100	100
9DXD-assembly1.cif	M1239v2TS294_1	214	178	0.188811	0.231596	14204.698146	4599.125151	3398.955613	11748.854449	10805.742532	0.470718	0.48238	14204.698146	7560.930823	7079.536174	8068.273888	7125.161972	.	100	100	100
9DXF-assembly1.cif	M1239v2TS294_4	215	181	0.187161	0.231213	14222.136574	4779.505992	3408.67315	11854.335514	10813.463424	0.465681	0.479185	14222.136574	7687.702051	7064.416423	8198.59224	7157.720151	.	100	100	100
9DXD-assembly1.cif	M1239v2TS294_4	214	181	0.185101	0.228437	14204.698146	4639.79687	3365.762208	11897.246455	10838.935937	0.466342	0.480065	14204.698146	7682.477847	7073.205309	8189.803354	7131.492837	.	100	100	100
9DXD-assembly1.cif	M1239v1TS033_2	214	12	0.180751	0.226291	14204.698146	4282.639071	3184.023909	10752.251321	11020.674237	0.496882	0.501707	14204.698146	8787.302552	7059.263529	6877.011701	7145.434617	.	100	100	100
9DXF-assembly1.cif	M1239v1TS033_2	215	12	0.180049	0.226047	14222.136574	4208.804774	3182.560664	10753.714566	11039.57591	0.496273	0.501311	14222.136574	7058.065451	7058.065451	6878.209779	7164.071123	.	100	100	100
9DXD-assembly1.cif	M1239v2TS167_5	214	137	0.178316	0.218516	14204.698146	4451.846431	3223.472331	12075.149416	10981.225815	0.468449	0.485897	14204.698146	7681.394843	7167.786482	8130.835265	7036.911664	.	100	100	100
9DXD-assembly1.cif	M1239v2TS450_5	214	198	0.178316	0.218516	14204.698146	4451.846431	3223.472331	12075.149416	10981.225815	0.468449	0.485897	14204.698146	7681.394843	7167.786482	8130.835265	7036.911664	.	100	100	100
9DXF-assembly1.cif	M1239v2TS167_5	215	137	0.173878	0.21626	14222.136574	4487.776367	3192.083513	12106.538234	11030.053061	0.471888	0.487543	14222.136574	7681.394843	7196.323442	8102.298306	7025.813132	.	100	100	100
9DXF-assembly1.cif	M1239v2TS450_5	215	198	0.173878	0.21626	14222.136574	4487.776367	3192.083513	12106.538234	11030.053061	0.471888	0.487543	14222.136574	7681.394843	7196.323442	8102.298306	7025.813132	.	100	100	100
9DXD-assembly1.cif	M1239v1TS462_5	214	94	0.171421	0.207893	14204.698146	4481.007679	3203.542569	13410.96716	11001.155577	0.421321	0.460372	14204.698146	8330.59528	7094.149564	9520.360164	7110.548581	.	100	100	100
9DXD-assembly1.cif	M1239v1TS481_3	214	97	0.170923	0.207077	14204.698146	4012.937907	3022.291984	11963.024736	11182.406161	0.459225	0.476483	14204.698146	7385.405957	6954.27801	8031.038711	7250.420136	.	100	100	100
9DXF-assembly1.cif	M1239v1TS462_5	215	94	0.167573	0.204931	14222.136574	4513.515882	3159.697616	13454.812112	11062.438957	0.426806	0.462351	14222.136574	8323.815033	7128.674059	9485.83567	7093.462515	.	100	100	100
9DXF-assembly1.cif	M1239v1TS481_3	215	97	0.167567	0.204568	14222.136574	4092.090959	2987.45325	11997.86347	11234.683323	0.458405	0.476074	14222.136574	7385.405957	6952.455736	8032.860985	7269.680838	.	100	100	100
9DXD-assembly1.cif	M1239v2TS167_4	214	136	0.167301	0.192352	14204.698146	3728.471362	2924.524005	13278.769019	11280.174141	0.466613	0.486986	14204.698146	8180.165713	7404.12873	8799.164294	6800.569416	.	100	100	100
9DXD-assembly1.cif	M1239v2TS450_4	214	197	0.167301	0.192352	14204.698146	3728.471362	2924.524005	13278.769019	11280.174141	0.466613	0.486986	14204.698146	8180.165713	7404.12873	8799.164294	6800.569416	.	100	100	100
9DXD-assembly1.cif	M1239v2TS167_2	214	134	0.166012	0.194203	14204.698146	3587.572274	2860.68941	12395.394019	11344.008735	0.459429	0.481568	14204.698146	7661.314271	7093.68102	8162.402409	7111.017126	.	100	100	100
9DXD-assembly1.cif	M1239v2TS450_2	214	195	0.166012	0.194203	14204.698146	3587.572274	2860.68941	12395.394019	11344.008735	0.459429	0.481568	14204.698146	7661.314271	7093.68102	8162.402409	7111.017126	.	100	100	100
9DXD-assembly1.cif	M1239v2TS033_2	214	117	0.16523	0.196401	14204.698146	3794.833302	2921.273463	12622.067643	11283.424683	0.477343	0.489392	14204.698146	9794.860466	7279.225299	8264.115806	6925.472846	.	100	100	100
9DXF-assembly1.cif	M1239v2TS033_2	215	117	0.164358	0.195838	14222.136574	3779.25289	2914.601244	12628.739862	11307.53533	0.475948	0.488638	14222.136574	7775.546399	7272.272097	8271.069009	6949.864476	.	100	100	100
9DXF-assembly1.cif	M1239v2TS167_4	215	136	0.162546	0.189648	14222.136574	3818.390967	2885.060717	13318.232307	11337.075857	0.472042	0.489512	14222.136574	8180.165713	7446.808318	8756.484706	6775.328256	.	100	100	100
9DXF-assembly1.cif	M1239v2TS450_4	215	197	0.162546	0.189648	14222.136574	3818.390967	2885.060717	13318.232307	11337.075857	0.472042	0.489512	14222.136574	8180.165713	7446.808318	8756.484706	6775.328256	.	100	100	100
9DXF-assembly1.cif	M1239v2TS167_2	215	134	0.160613	0.191122	14222.136574	3656.109283	2816.963596	12439.119834	11405.172978	0.458609	0.481159	14222.136574	7661.314271	7091.858745	8164.224684	7130.277828	.	100	100	100
9DXF-assembly1.cif	M1239v2TS450_2	215	195	0.160613	0.191122	14222.136574	3656.109283	2816.963596	12439.119834	11405.172978	0.458609	0.481159	14222.136574	7661.314271	7091.858745	8164.224684	7130.277828	.	100	100	100
9DXD-assembly1.cif	M1239v1TS462_1	214	90	0.159845	0.186092	14204.698146	3470.788523	2756.048455	12659.486472	11448.649691	0.430832	0.461981	14204.698146	7698.50113	6841.998041	8573.536886	7362.700105	.	100	100	100
9DXD-assembly1.cif	M1239v2TS167_3	214	135	0.159431	0.187958	14204.698146	3546.054437	2787.274729	12666.560729	11417.423416	0.464427	0.482714	14204.698146	7719.551677	7158.297015	8295.538444	7046.40113	.	100	100	100
9DXD-assembly1.cif	M1239v2TS450_3	214	196	0.159431	0.187958	14204.698146	3546.054437	2787.274729	12666.560729	11417.423416	0.464427	0.482714	14204.698146	7719.551677	7158.297015	8295.538444	7046.40113	.	100	100	100
9DXD-assembly1.cif	M1239v2TS167_1	214	133	0.156055	0.185501	14204.698146	3396.563232	2701.122006	12216.696331	11503.57614	0.452732	0.473775	14204.698146	7366.594414	6898.755968	8019.062369	7305.942178	.	100	100	100
9DXD-assembly1.cif	M1239v2TS450_1	214	194	0.156055	0.185501	14204.698146	3396.563232	2701.122006	12216.696331	11503.57614	0.452732	0.473775	14204.698146	7366.594414	6898.755968	8019.062369	7305.942178	.	100	100	100
9DXD-assembly1.cif	M1239v1TS033_1	214	11	0.155913	0.185402	14204.698146	3391.999665	2697.831557	12199.982157	11506.866588	0.452991	0.473876	14204.698146	7356.375616	6895.49079	8002.322924	7309.207356	.	100	100	100
9DXF-assembly1.cif	M1239v1TS462_1	215	90	0.155781	0.184527	14222.136574	3595.1662	2734.4697	12681.065227	11487.666873	0.430048	0.461036	14222.136574	7700.508705	6832.020673	8583.514254	7390.115901	.	100	100	100
9DXF-assembly1.cif	M1239v2TS167_3	215	135	0.153502	0.184878	14222.136574	3634.889541	2743.22063	12710.614828	11478.915943	0.463601	0.482308	14222.136574	7719.551677	7156.474741	8297.360718	7065.661833	.	100	100	100
9DXF-assembly1.cif	M1239v2TS450_3	215	196	0.153502	0.184878	14222.136574	3634.889541	2743.22063	12710.614828	11478.915943	0.463601	0.482308	14222.136574	7719.551677	7156.474741	8297.360718	7065.661833	.	100	100	100
9DXF-assembly1.cif	M1239v2TS167_1	215	133	0.152113	0.183367	14222.136574	3464.183419	2671.659295	12246.159041	11550.477278	0.45192	0.473366	14222.136574	7366.594414	6896.933694	8020.884643	7325.20288	.	100	100	100
9DXF-assembly1.cif	M1239v2TS450_1	215	194	0.152113	0.183367	14222.136574	3464.183419	2671.659295	12246.159041	11550.477278	0.45192	0.473366	14222.136574	7366.594414	6896.933694	8020.884643	7325.20288	.	100	100	100
9DXF-assembly1.cif	M1239v1TS033_1	215	11	0.152011	0.183287	14222.136574	3459.619852	2668.652361	12229.161354	11553.484213	0.45218	0.473467	14222.136574	7356.375616	6893.668516	8004.145199	7328.468058	.	100	100	100
9DXD-assembly1.cif	M1239v1TS481_2	214	96	0.150269	0.184535	14204.698146	3382.267585	2643.094119	11798.189716	11561.604026	0.455738	0.474894	14204.698146	7130.173976	6801.89547	7639.388365	7402.802676	.	100	100	100
9DXF-assembly1.cif	M1239v1TS481_2	215	96	0.147788	0.181956	14222.136574	3442.023876	2607.735516	11833.548319	11614.401057	0.453179	0.473612	14222.136574	7130.173976	6787.671346	7653.612489	7434.465228	.	100	100	100
9DXF-assembly1.cif	M1239v2TS033_5	215	120	0.131499	0.182282	14222.136574	3839.546118	2563.087108	11337.042239	11659.049466	0.467942	0.483083	14222.136574	6930.263359	6792.698692	7107.430655	7429.437882	.	100	100	100
9DXF-assembly1.cif	M1239v2TS286_1	215	173	0.130244	0.167329	14222.136574	2829.272733	2265.15363	10587.036663	11956.982944	0.22833	0.245832	14222.136574	4914.620775	3327.864974	9524.325319	10894.271599	.	100	100	100
9DXD-assembly1.cif	M1239v2TS033_5	214	120	0.127767	0.179114	14204.698146	3792.912639	2516.988249	11383.141098	11687.709897	0.469147	0.483787	14204.698146	8629.192294	6798.375828	7101.753519	7406.322318	.	100	100	100
9DXD-assembly1.cif	M1239v2TS286_1	214	173	0.126094	0.164241	14204.698146	2802.476184	2221.921228	10630.269065	11982.776918	0.228904	0.246999	14204.698146	4777.960697	3341.510441	9510.679852	10863.187704	.	100	100	100
9DXF-assembly1.cif	M1239v1TS028_2	215	7	0.101073	0.154276	14222.136574	3604.916839	2172.253549	11766.223343	12049.883025	0.482858	0.492623	14222.136574	7005.300808	6936.286672	7002.19022	7285.849902	.	100	100	100
9DXD-assembly1.cif	M1239v1TS028_2	214	7	0.098925	0.152754	14204.698146	3583.601002	2149.488305	11788.988587	12055.209841	0.484081	0.493332	14204.698146	8646.40891	6941.963808	6996.513084	7262.734338	.	100	100	100
9DXF-assembly1.cif	M1239v1TS110_2	215	22	0.098126	0.152378	14222.136574	3583.715287	2140.977071	11737.802942	12081.159503	0.475949	0.489776	14222.136574	6994.16109	6881.58309	6997.196923	7340.553484	.	100	100	100
9DXD-assembly1.cif	M1239v1TS110_2	214	22	0.095239	0.150395	14204.698146	3560.344615	2111.806588	11766.973424	12092.891557	0.477163	0.490485	14204.698146	8653.229894	6887.260226	6991.519787	7317.43792	.	100	100	100
9DXF-assembly1.cif	M1239v1TS028_1	215	6	0.091458	0.144086	14222.136574	3582.012641	2036.394426	12007.805212	12185.742148	0.473364	0.48719	14222.136574	7038.832584	6885.537919	7158.661719	7336.598654	.	100	100	100
9DXD-assembly1.cif	M1239v1TS028_1	214	6	0.088237	0.142438	14204.698146	3576.966428	2011.860537	12032.339101	12192.837608	0.474575	0.487893	14204.698146	8707.011909	6891.215055	7152.984583	7313.48309	.	100	100	100
9DXD-assembly1.cif	M1239v1TS091_3	214	18	0.085007	0.097234	14204.698146	1817.713971	1434.859765	13874.081238	12769.83838	0.265837	0.261527	14204.698146	7677.683458	3859.30392	11449.637084	10345.394226	.	100	100	100
9DXD-assembly1.cif	M1239v2TS091_1	214	121	0.085007	0.097234	14204.698146	1817.713971	1434.859765	13874.081238	12769.83838	0.265837	0.261527	14204.698146	7677.683458	3859.30392	11449.637084	10345.394226	.	100	100	100
9DXF-assembly1.cif	M1239v1TS091_3	215	18	0.083891	0.096665	14222.136574	1827.564635	1427.307901	13881.633102	12794.828673	0.260502	0.259004	14222.136574	5788.474822	3824.326394	11484.614609	10397.810179	.	100	100	100
9DXF-assembly1.cif	M1239v2TS091_1	215	121	0.083891	0.096665	14222.136574	1827.564635	1427.307901	13881.633102	12794.828673	0.260502	0.259004	14222.136574	5788.474822	3824.326394	11484.614609	10397.810179	.	100	100	100
9DXD-assembly1.cif	M1239v1TS262_4	214	56	0.08302	0.096029	14204.698146	1782.115958	1433.400548	14215.435571	12771.297597	0.243862	0.262071	14204.698146	6098.785095	3911.869917	11736.966202	10292.828229	.	100	100	100
9DXD-assembly1.cif	M1239v1TS272_1	214	58	0.081212	0.100714	14204.698146	1879.630626	1455.191	13237.660164	12749.507146	0.473945	0.487847	14204.698146	11031.232096	7048.789511	7644.061653	7155.908635	.	100	100	100
9DXD-assembly1.cif	M1239v2TS272_3	214	170	0.081196	0.098959	14204.698146	1836.881481	1439.998552	13458.345984	12764.699594	0.358502	0.355551	14204.698146	7482.305363	5173.814143	9724.530393	9030.884002	.	100	100	100
9DXD-assembly1.cif	M1239v2TS272_1	214	168	0.081009	0.098497	14204.698146	1803.830601	1423.161382	13269.689782	12781.536764	0.374877	0.373245	14204.698146	7413.868732	5392.932528	9299.918636	8811.765618	.	100	100	100
9DXD-assembly1.cif	M1239v1TS272_2	214	59	0.080817	0.101233	14204.698146	1856.483116	1440.818007	12819.977672	12763.880139	0.432161	0.45105	14204.698146	9977.951538	6419.67495	7841.120729	7785.023196	.	100	100	100
9DXD-assembly1.cif	M1239v2TS272_2	214	169	0.080615	0.098982	14204.698146	1780.681525	1408.788389	12852.00729	12795.909757	0.333095	0.334708	14204.698146	6360.563836	4763.817967	9496.977712	9440.880179	.	100	100	100
9DXF-assembly1.cif	M1239v1TS262_4	215	56	0.080595	0.095143	14222.136574	1855.445804	1421.005875	14227.830244	12801.130699	0.245552	0.261326	14222.136574	5959.889834	3903.031237	11745.804883	10319.105337	.	100	100	100
9DXD-assembly1.cif	M1239v1TS272_4	214	61	0.080479	0.100745	14204.698146	1899.637558	1458.977751	13300.207837	12745.720394	0.463925	0.475407	14204.698146	10660.026939	6884.814329	7874.37126	7319.883817	.	100	100	100
9DXD-assembly1.cif	M1239v1TS272_3	214	60	0.080479	0.100263	14204.698146	1899.621941	1458.975817	13439.368719	12745.722329	0.435022	0.441262	14204.698146	10297.280148	6421.027216	8477.31732	7783.670929	.	100	100	100
9DXD-assembly1.cif	M1239v2TS272_4	214	171	0.080277	0.098533	14204.698146	1823.831062	1426.948134	13332.237455	12777.750012	0.356216	0.355018	14204.698146	6980.417203	5141.344947	9617.840642	9063.353199	.	100	100	100
9DXF-assembly1.cif	M1239v2TS272_3	215	170	0.080269	0.098227	14222.136574	1851.141979	1430.213808	13468.130728	12791.922765	0.358062	0.355428	14222.136574	7026.618135	5175.121113	9723.223423	9047.015461	.	100	100	100
9DXD-assembly1.cif	M1239v1TS272_5	214	62	0.080143	0.101171	14204.698146	1869.549178	1442.561796	12870.134518	12762.13635	0.434499	0.452556	14204.698146	10035.333822	6452.852114	7859.844199	7751.846031	.	100	100	100
9DXD-assembly1.cif	M1239v2TS272_5	214	172	0.079941	0.098924	14204.698146	1793.749741	1410.532178	12902.164136	12794.165967	0.335431	0.336426	14204.698146	6417.98031	4796.995131	9515.701182	9407.703014	.	100	100	100
9DXF-assembly1.cif	M1239v1TS272_2	215	59	0.079814	0.100408	14222.136574	1875.723677	1429.963938	12830.831741	12792.172635	0.429631	0.449696	14222.136574	6840.734559	6404.336533	7856.459146	7817.80004	.	100	100	100
9DXF-assembly1.cif	M1239v2TS272_2	215	169	0.079814	0.098887	14222.136574	1799.922086	1408.294567	12852.501112	12813.842006	0.332687	0.340797	14222.136574	6840.734559	4853.444557	9407.351122	9368.692017	.	100	100	100
