target	model	t_id	m_id	residue_residue_cadscore	residue_residue_F1_of_areas	residue_residue_target_area	residue_residue_model_area	residue_residue_TP_area	residue_residue_FP_area	residue_residue_FN_area	chain_chain_cadscore	chain_chain_F1_of_areas	chain_chain_target_area	chain_chain_model_area	chain_chain_TP_area	chain_chain_FP_area	chain_chain_FN_area	renaming_of_model_chains	identity_of_residues	identity_of_atoms	identity_of_chains
9DXD-assembly1.cif	M1239v2TS159_2	214	132	0.408423	0.498308	14204.698146	9659.751866	7258.283691	7668.709961	6946.414455	0.938503	0.950959	14204.698146	14926.993652	13851.524954	1075.468698	353.173191	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v2TS325_2	214	188	0.408423	0.498308	14204.698146	9659.751866	7258.283691	7668.709961	6946.414455	0.938503	0.950959	14204.698146	14926.993652	13851.524954	1075.468698	353.173191	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v2TS286_3	214	175	0.407185	0.500157	14204.698146	9382.873385	7263.307202	7576.097492	6941.390944	0.914908	0.952983	14204.698146	14839.404694	13839.266239	1000.138454	365.431906	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v2TS204_4	214	141	0.406641	0.505535	14204.698146	9565.135678	7267.14845	7278.467852	6937.549696	0.936429	0.951256	14204.698146	14545.616302	13674.450771	871.16553	530.247374	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v1TS208_2	214	39	0.404572	0.512005	14204.698146	9478.260305	7240.362317	6837.333675	6964.335828	0.925853	0.950743	14204.698146	14077.695993	13444.642036	633.053957	760.05611	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=A,L=L	100	100	100
9DXD-assembly1.cif	M1239v1TS294_3	214	70	0.403432	0.498936	14204.698146	9473.571679	7194.124824	7439.03787	7010.573322	0.950232	0.962322	14204.698146	14633.162693	13875.659274	757.503419	329.038872	A=K,B=B,C=C,D=I,E=J,F=F,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v2TS208_1	214	143	0.399759	0.503461	14204.698146	9582.039188	7188.238511	7162.341724	7016.459634	0.92844	0.945016	14204.698146	14350.580235	13492.598816	857.981419	712.09933	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v2TS481_2	214	205	0.398636	0.496152	14204.698146	9634.19889	7231.83986	7715.192328	6972.858286	0.9366	0.95645	14204.698146	14947.032188	13941.079756	1005.952432	263.618389	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXF-assembly1.cif	M1239v1TS091_3	215	18	0.395894	0.484672	14222.136574	9754.058202	7156.449019	8152.491984	7065.687554	0.934752	0.951275	14222.136574	15308.941003	14046.093139	1262.847864	176.043434	A=A,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=F,L=L	100	100	100
9DXF-assembly1.cif	M1239v2TS091_1	215	121	0.395894	0.484672	14222.136574	9754.058202	7156.449019	8152.491984	7065.687554	0.934752	0.951275	14222.136574	15308.941003	14046.093139	1262.847864	176.043434	A=A,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=F,L=L	100	100	100
9DXD-assembly1.cif	M1239v2TS208_3	214	145	0.394072	0.498654	14204.698146	9674.480445	7174.773116	7397.106152	7029.92503	0.952634	0.959359	14204.698146	14571.879268	13803.53211	768.347159	401.166036	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v2TS208_2	214	144	0.393636	0.485198	14204.698146	9477.672082	7021.34131	7716.12494	7183.356835	0.949299	0.957631	14204.698146	14737.46625	13857.957752	879.508498	346.740394	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXF-assembly1.cif	M1239v2TS294_3	215	180	0.393627	0.485515	14222.136574	9682.970567	7143.827713	8061.865305	7078.30886	0.929854	0.955511	14222.136574	15205.693018	14059.302393	1146.390625	162.83418	A=K,B=G,C=H,D=I,E=J,F=L,G=B,H=C,I=D,J=E,K=F,L=A	100	100	100
9DXD-assembly1.cif	M1239v1TS489_5	214	104	0.39242	0.475037	14204.698146	9299.37636	6940.482336	8075.64708	7264.215809	0.92485	0.945184	14204.698146	15016.129417	13809.53609	1206.593327	395.162056	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v2TS489_4	214	212	0.391871	0.487262	14204.698146	9410.650544	7054.383369	7696.132831	7150.314777	0.942073	0.955196	14204.698146	14750.516199	13828.95603	921.560169	375.742115	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v1TS286_3	214	65	0.391863	0.497198	14204.698146	8892.656136	6901.074583	6654.080706	7303.623563	0.902111	0.941883	14204.698146	13555.155289	13073.272663	481.882626	1131.425483	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXF-assembly1.cif	M1239v2TS294_5	215	182	0.390812	0.486438	14222.136574	9725.843703	7134.183897	7976.024384	7087.952677	0.927131	0.950645	14222.136574	15110.20828	13942.327328	1167.880953	279.809246	A=K,B=B,C=C,D=I,E=J,F=F,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXF-assembly1.cif	M1239v2TS110_4	215	129	0.390662	0.488082	14222.136574	9467.200288	7032.094768	7560.977504	7190.041805	0.945204	0.961352	14222.136574	14593.072272	13850.777668	742.294604	371.358905	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=K,L=F	100	100	100
9DXF-assembly1.cif	M1239v2TS294_2	215	179	0.389472	0.480606	14222.136574	9748.266087	7114.584637	8269.985533	7107.551937	0.915692	0.948192	14222.136574	15384.57017	14036.415587	1348.154583	185.720987	A=A,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=L,L=K	100	100	100
9DXD-assembly1.cif	M1239v2TS204_3	214	140	0.389197	0.49175	14204.698146	9465.788671	7086.094916	7529.143438	7118.603229	0.921863	0.940708	14204.698146	14615.238354	13555.577558	1059.660796	649.120588	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v1TS159_1	214	26	0.388703	0.477051	14204.698146	9257.276363	6873.223119	7737.570173	7331.475027	0.951309	0.9636	14204.698146	14610.793291	13883.298824	727.494467	321.399322	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v1TS325_1	214	78	0.388703	0.477051	14204.698146	9257.276363	6873.223119	7737.570173	7331.475027	0.951309	0.9636	14204.698146	14610.793291	13883.298824	727.494467	321.399322	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v2TS159_1	214	131	0.388703	0.477051	14204.698146	9257.276363	6873.223119	7737.570173	7331.475027	0.951309	0.9636	14204.698146	14610.793291	13883.298824	727.494467	321.399322	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v2TS208_5	214	147	0.388158	0.487368	14204.698146	9210.511316	6904.266861	7223.882693	7300.431285	0.940529	0.967897	14204.698146	14128.149554	13711.637958	416.511596	493.060188	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v2TS033_3	214	118	0.387142	0.472029	14204.698146	8940.819074	6775.399818	7727.488215	7429.298327	0.958026	0.967168	14204.698146	14502.888034	13882.522813	620.365221	322.175333	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v2TS208_4	214	146	0.386433	0.490474	14204.698146	9254.637081	6992.369792	7315.62037	7212.328354	0.951428	0.960213	14204.698146	14307.990161	13689.131429	618.858733	515.566717	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v2TS033_1	214	116	0.386368	0.472275	14204.698146	9185.482892	6859.756426	7985.40199	7344.94172	0.904381	0.937019	14204.698146	14845.158416	13610.127776	1235.03064	594.57037	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v1TS294_5	214	72	0.386065	0.485089	14204.698146	9302.782954	6971.355283	7566.517563	7233.342863	0.938738	0.957753	14204.698146	14537.872845	13764.14823	773.724615	440.549916	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=A,L=L	100	100	100
9DXD-assembly1.cif	M1239v2TS262_4	214	166	0.385985	0.487535	14204.698146	9426.567375	6999.753186	7510.440552	7204.94496	0.92643	0.946043	14204.698146	14510.193738	13582.766305	927.427433	621.931841	A=F,B=B,C=C,D=D,E=E,F=K,G=G,H=H,I=I,J=J,K=L,L=A	100	100	100
9DXF-assembly1.cif	M1239v1TS110_3	215	23	0.385837	0.476071	14222.136574	9457.289084	6974.056174	8102.183959	7248.0804	0.945079	0.962836	14222.136574	15076.240133	14104.766311	971.473822	117.370262	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=K,L=F	100	100	100
9DXD-assembly1.cif	M1239v1TS294_4	214	71	0.385186	0.482465	14204.698146	9167.997005	6883.817106	7447.535418	7320.881039	0.949271	0.964773	14204.698146	14331.352525	13765.402759	565.949766	439.295387	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=K,L=F	100	100	100
9DXF-assembly1.cif	M1239v2TS294_1	215	178	0.382126	0.472536	14222.136574	9437.062141	6939.1759	8208.634162	7282.960674	0.94041	0.963634	14222.136574	15147.810062	14150.940613	996.869449	71.19596	A=A,B=G,C=H,D=D,E=E,F=L,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v1TS208_1	214	38	0.381674	0.491158	14204.698146	9308.82364	6964.72928	7191.018512	7239.968866	0.94123	0.955152	14204.698146	14155.747792	13544.264573	611.48322	660.433573	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=K,L=F	100	100	100
9DXF-assembly1.cif	M1239v2TS294_4	215	181	0.381313	0.468269	14222.136574	9546.115822	6903.487162	8359.521501	7318.649412	0.919737	0.948934	14222.136574	15263.008663	13989.728249	1273.280414	232.408324	A=A,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=L,L=K	100	100	100
9DXD-assembly1.cif	M1239v2TS286_2	214	174	0.380929	0.501514	14204.698146	8825.563898	6794.475437	6096.674974	7410.222709	0.873283	0.92849	14204.698146	12891.15041	12579.107902	312.042509	1625.590244	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=A,L=L	100	100	100
9DXD-assembly1.cif	M1239v2TS481_1	214	204	0.380449	0.482841	14204.698146	9480.968095	7003.476041	7801.297387	7201.222105	0.929704	0.950397	14204.698146	14804.773427	13785.260519	1019.512908	419.437626	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v1TS481_4	214	98	0.380307	0.479759	14204.698146	9089.989428	6794.013476	7323.907107	7410.68467	0.931741	0.954327	14204.698146	14117.920583	13514.516923	603.403661	690.181223	A=A,B=G,C=H,D=D,E=E,F=L,G=B,H=C,I=I,J=J,K=K,L=F	100	100	100
9DXD-assembly1.cif	M1239v1TS489_3	214	102	0.380131	0.482114	14204.698146	9104.557079	6861.178555	7397.001953	7343.519591	0.933065	0.953674	14204.698146	14258.180508	13572.156183	686.024326	632.541963	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v2TS028_5	214	115	0.38013	0.482053	14204.698146	9036.927346	6853.300368	7375.801391	7351.397777	0.946811	0.958296	14204.698146	14229.10176	13623.996829	605.104931	580.701317	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=K,L=F	100	100	100
9DXD-assembly1.cif	M1239v2TS262_2	214	164	0.37796	0.484467	14204.698146	9432.046881	6934.463831	7488.054645	7270.234314	0.909039	0.938099	14204.698146	14422.518476	13427.587301	994.931175	777.110845	A=F,B=B,C=C,D=D,E=E,F=K,G=G,H=H,I=I,J=J,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v2TS028_3	214	113	0.377367	0.485797	14204.698146	9068.26215	6826.744087	7073.873058	7377.954059	0.927257	0.949698	14204.698146	13900.617145	13345.78212	554.835025	858.916026	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=A,L=L	100	100	100
9DXD-assembly1.cif	M1239v1TS286_4	214	66	0.377227	0.486777	14204.698146	8645.209069	6664.928884	6514.308901	7539.769261	0.884117	0.931138	14204.698146	13179.237786	12749.113214	430.124572	1455.584932	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v1TS489_2	214	101	0.376166	0.473174	14204.698146	9264.176607	6811.716576	7775.195224	7392.981569	0.941452	0.963542	14204.698146	14586.9118	13870.968698	715.943102	333.729448	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXF-assembly1.cif	M1239v1TS481_4	215	98	0.3758	0.479076	14222.136574	9078.123619	6788.525694	7329.394889	7433.610879	0.92925	0.940756	14222.136574	13445.164521	13330.545437	787.375146	891.591136	A=A,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=K,L=L	100	100	100
9DXD-assembly1.cif	M1239v1TS489_4	214	103	0.375791	0.480073	14204.698146	9399.584465	6935.719707	7754.025202	7268.978438	0.944397	0.960806	14204.698146	14689.744909	13880.979118	808.765791	323.719028	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v1TS489_1	214	100	0.373051	0.468721	14204.698146	9035.445711	6723.439079	7760.311797	7481.259066	0.945071	0.959224	14204.698146	14483.750877	13759.32533	724.425546	445.372815	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v1TS481_1	214	95	0.372074	0.46965	14204.698146	8935.979856	6660.730269	7499.229025	7543.967877	0.941431	0.957958	14204.698146	14159.959294	13586.077827	573.881467	618.620318	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v2TS204_5	214	142	0.369799	0.464122	14204.698146	8702.891944	6568.997423	7533.520013	7635.700723	0.938895	0.954605	14204.698146	14102.517435	13511.102478	591.414957	693.595667	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v1TS262_5	214	57	0.369611	0.473999	14204.698146	9409.034587	6871.623255	7917.925286	7333.074891	0.916413	0.940934	14204.698146	14789.548541	13640.830457	1148.718084	563.867689	A=A,B=G,C=H,D=I,E=J,F=L,G=B,H=C,I=D,J=E,K=F,L=K	100	100	100
