target	model	t_id	m_id	residue_sites_cadscore	residue_sites_F1_of_areas	residue_sites_target_area	residue_sites_model_area	residue_sites_TP_area	residue_sites_FP_area	residue_sites_FN_area	chain_sites_cadscore	chain_sites_F1_of_areas	chain_sites_target_area	chain_sites_model_area	chain_sites_TP_area	chain_sites_FP_area	chain_sites_FN_area	renaming_of_model_chains	identity_of_residues	identity_of_atoms	identity_of_chains
9DXF-assembly1.cif	M1239v1TS325_2	215	79	0.692349	0.792361	14222.136574	13940.862586	11548.317592	3378.67606	2673.818982	0.939939	0.970696	14222.136574	14926.993652	14147.465184	779.528468	74.67139	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXF-assembly1.cif	M1239v2TS159_2	215	132	0.692349	0.792361	14222.136574	13940.862586	11548.317592	3378.67606	2673.818982	0.939939	0.970696	14222.136574	14926.993652	14147.465184	779.528468	74.67139	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXF-assembly1.cif	M1239v2TS325_2	215	188	0.692349	0.792361	14222.136574	13940.862586	11548.317592	3378.67606	2673.818982	0.939939	0.970696	14222.136574	14926.993652	14147.465184	779.528468	74.67139	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v2TS033_5	214	120	0.69138	0.805483	14204.698146	13231.304487	11318.984922	2581.144425	2885.713223	0.956496	0.978012	14204.698146	13900.129347	13743.432362	156.696984	461.265783	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=K,L=F	100	100	100
9DXF-assembly1.cif	M1239v1TS033_3	215	13	0.69125	0.797583	14222.136574	13465.11578	11414.540605	2986.162596	2807.595969	0.939587	0.969982	14222.136574	14400.7032	13881.820692	518.882509	340.315882	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v1TS167_4	214	31	0.690998	0.795215	14204.698146	13804.237417	11521.375605	3250.689823	2683.322541	0.952945	0.976933	14204.698146	14772.065428	14154.182979	617.882448	50.515166	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v1TS450_4	214	88	0.690998	0.795215	14204.698146	13804.237417	11521.375605	3250.689823	2683.322541	0.952945	0.976933	14204.698146	14772.065428	14154.182979	617.882448	50.515166	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXF-assembly1.cif	M1239v1TS033_5	215	15	0.69052	0.791772	14222.136574	14915.940889	11927.390843	3978.81301	2294.745731	0.881588	0.944104	14222.136574	15906.203853	14222.136574	1684.067279	0	A=F,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=L,L=K	100	100	100
9DXD-assembly1.cif	M1239v1TS369_4	214	83	0.690127	0.797076	14204.698146	13516.595093	11412.030578	3018.01292	2792.667567	0.938896	0.969688	14204.698146	14430.043498	13883.38742	546.656078	321.310726	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v2TS369_4	214	192	0.690127	0.797076	14204.698146	13516.595093	11412.030578	3018.01292	2792.667567	0.938896	0.969688	14204.698146	14430.043498	13883.38742	546.656078	321.310726	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXF-assembly1.cif	M1239v2TS231_1	215	148	0.689805	0.812807	14222.136574	13541.793684	11498.376883	2572.48779	2723.75969	0.93386	0.966753	14222.136574	14070.864674	13676.172084	394.69259	545.96449	A=F,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=L,L=K	100	100	100
9DXD-assembly1.cif	M1239v2TS028_1	214	111	0.689675	0.805835	14204.698146	13048.569402	11210.33898	2407.885974	2994.359166	0.950021	0.974484	14204.698146	13618.224954	13556.493415	61.731539	648.204731	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v2TS167_4	214	136	0.689536	0.789788	14204.698146	15100.874021	12007.934379	4195.358645	2196.763767	0.8593	0.934274	14204.698146	16203.293024	14204.698146	1998.594878	0	A=K,B=B,C=C,D=I,E=J,F=F,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v2TS450_4	214	197	0.689536	0.789788	14204.698146	15100.874021	12007.934379	4195.358645	2196.763767	0.8593	0.934274	14204.698146	16203.293024	14204.698146	1998.594878	0	A=K,B=B,C=C,D=I,E=J,F=F,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXF-assembly1.cif	M1239v1TS091_5	215	20	0.689432	0.790844	14222.136574	14028.102697	11603.151627	3518.438493	2618.984947	0.936757	0.969348	14222.136574	15121.59012	14222.136574	899.453546	0	A=F,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=K,L=L	100	100	100
9DXF-assembly1.cif	M1239v2TS091_5	215	125	0.689432	0.790844	14222.136574	14028.102697	11603.151627	3518.438493	2618.984947	0.936757	0.969348	14222.136574	15121.59012	14222.136574	899.453546	0	A=F,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=K,L=L	100	100	100
9DXF-assembly1.cif	M1239v1TS028_4	215	9	0.689324	0.809987	14222.136574	13407.84419	11430.013889	2570.546467	2792.122685	0.959947	0.979816	14222.136574	14000.560356	13826.527112	174.033245	395.609462	A=F,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=L,L=K	100	100	100
9DXF-assembly1.cif	M1239v2TS462_5	215	203	0.688726	0.789517	14222.136574	13230.174902	11257.653584	3038.018049	2964.482989	0.967216	0.98365	14222.136574	14295.671634	14025.775875	269.895758	196.360698	A=F,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=L,L=K	100	100	100
9DXF-assembly1.cif	M1239v2TS294_1	215	178	0.688677	0.793811	14222.136574	14237.572143	11657.087379	3490.722683	2565.049195	0.934913	0.968482	14222.136574	15147.810062	14222.136574	925.673488	0	A=K,B=G,C=H,D=I,E=J,F=L,G=B,H=C,I=D,J=E,K=F,L=A	100	100	100
9DXD-assembly1.cif	M1239v1TS033_5	214	15	0.688269	0.790637	14204.698146	14899.617027	11903.391981	4002.811872	2301.306165	0.880215	0.943492	14204.698146	15906.203853	14204.698146	1701.505707	0	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v2TS481_4	214	207	0.688018	0.789131	14204.698146	15624.070667	12188.953428	4498.431822	2015.744718	0.825221	0.919634	14204.698146	16687.38525	14204.698146	2482.687104	0	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v2TS028_2	214	112	0.687769	0.806984	14204.698146	13515.131393	11414.521106	2670.123454	2790.177039	0.951742	0.975768	14204.698146	14084.644561	13801.924413	282.720148	402.773733	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXF-assembly1.cif	M1239v1TS110_5	215	25	0.687723	0.807346	14222.136574	13289.120508	11359.789728	2559.130157	2862.346846	0.962096	0.980844	14222.136574	13918.919885	13800.99346	117.926425	421.143114	A=F,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=L,L=K	100	100	100
9DXF-assembly1.cif	M1239v2TS110_2	215	127	0.687723	0.807346	14222.136574	13289.120508	11359.789728	2559.130157	2862.346846	0.962096	0.980844	14222.136574	13918.919885	13800.99346	117.926425	421.143114	A=F,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=L,L=K	100	100	100
9DXF-assembly1.cif	M1239v1TS231_2	215	42	0.687334	0.791976	14222.136574	14410.539307	11734.572229	3676.942497	2487.564345	0.911175	0.95737	14222.136574	15411.514726	14185.187414	1226.327312	36.94916	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v1TS091_5	214	20	0.687192	0.787947	14204.698146	14054.111153	11553.784371	3567.805749	2650.913775	0.935451	0.968735	14204.698146	15121.59012	14204.698146	916.891974	0	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=A,L=L	100	100	100
9DXD-assembly1.cif	M1239v2TS091_5	214	125	0.687192	0.787947	14204.698146	14054.111153	11553.784371	3567.805749	2650.913775	0.935451	0.968735	14204.698146	15121.59012	14204.698146	916.891974	0	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=A,L=L	100	100	100
9DXF-assembly1.cif	M1239v2TS028_1	215	111	0.686861	0.805346	14222.136574	13024.433953	11210.565739	2407.659215	3011.570835	0.949442	0.974173	14222.136574	13618.224954	13560.658478	57.566476	661.478096	A=L,B=G,C=H,D=I,E=J,F=K,G=B,H=C,I=D,J=E,K=F,L=A	100	100	100
9DXF-assembly1.cif	M1239v2TS167_4	215	136	0.686821	0.789383	14222.136574	15110.734617	12008.661571	4194.631452	2213.475002	0.860699	0.934885	14222.136574	16203.293024	14222.136574	1981.15645	0	A=K,B=B,C=C,D=I,E=J,F=F,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXF-assembly1.cif	M1239v2TS450_4	215	197	0.686821	0.789383	14222.136574	15110.734617	12008.661571	4194.631452	2213.475002	0.860699	0.934885	14222.136574	16203.293024	14222.136574	1981.15645	0	A=K,B=B,C=C,D=I,E=J,F=F,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXF-assembly1.cif	M1239v2TS028_2	215	112	0.68665	0.806841	14222.136574	13481.175196	11419.531468	2665.113093	2802.605106	0.95116	0.975462	14222.136574	14084.644561	13806.089476	278.555085	416.047098	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXF-assembly1.cif	M1239v2TS481_2	215	205	0.686316	0.787911	14222.136574	13685.815226	11491.360108	3455.672081	2730.776466	0.943097	0.972256	14222.136574	14947.032188	14179.946294	767.085895	42.19028	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXF-assembly1.cif	M1239v2TS481_4	215	207	0.685533	0.787023	14222.136574	15654.286944	12163.247775	4524.137475	2058.888798	0.826661	0.920243	14222.136574	16687.38525	14222.136574	2465.248676	0	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXF-assembly1.cif	M1239v2TS462_2	215	200	0.685136	0.802999	14222.136574	12905.562366	11122.719653	2358.093203	3099.416921	0.947875	0.97324	14222.136574	13480.812856	13480.812856	0	741.323718	A=F,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=L,L=K	100	100	100
9DXF-assembly1.cif	M1239v2TS489_4	215	212	0.685065	0.784341	14222.136574	13645.675452	11362.216005	3388.300194	2859.920569	0.955631	0.97822	14222.136574	14750.516199	14170.813662	579.702537	51.322911	A=F,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=L,L=K	100	100	100
9DXD-assembly1.cif	M1239v1TS028_4	214	9	0.685063	0.806405	14204.698146	13447.70174	11372.427809	2628.132547	2832.270336	0.960539	0.980127	14204.698146	14000.560356	13822.362048	178.198308	382.336097	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v2TS231_1	214	148	0.684982	0.809178	14204.698146	13552.668059	11439.975669	2630.889004	2764.722476	0.93442	0.967055	14204.698146	14070.864674	13672.007021	398.857653	532.691125	A=L,B=G,C=H,D=I,E=J,F=K,G=B,H=C,I=D,J=E,K=F,L=A	100	100	100
9DXF-assembly1.cif	M1239v2TS294_2	215	179	0.684895	0.792571	14222.136574	14408.684818	11732.709085	3651.861085	2489.427488	0.918266	0.960737	14222.136574	15384.57017	14222.136574	1162.433597	0	A=K,B=G,C=H,D=I,E=J,F=L,G=B,H=C,I=D,J=E,K=F,L=A	100	100	100
9DXD-assembly1.cif	M1239v1TS159_2	214	27	0.684812	0.787907	14204.698146	13973.13433	11476.532432	3450.46122	2728.165714	0.940401	0.970939	14204.698146	14926.993652	14142.55054	784.443113	62.147606	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v1TS325_2	214	79	0.684812	0.787907	14204.698146	13973.13433	11476.532432	3450.46122	2728.165714	0.940401	0.970939	14204.698146	14926.993652	14142.55054	784.443113	62.147606	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v2TS159_2	214	132	0.684812	0.787907	14204.698146	13973.13433	11476.532432	3450.46122	2728.165714	0.940401	0.970939	14204.698146	14926.993652	14142.55054	784.443113	62.147606	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v2TS325_2	214	188	0.684812	0.787907	14204.698146	13973.13433	11476.532432	3450.46122	2728.165714	0.940401	0.970939	14204.698146	14926.993652	14142.55054	784.443113	62.147606	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v2TS462_2	214	200	0.684592	0.800252	14204.698146	12891.029974	11077.689691	2403.123164	3127.008454	0.949039	0.973853	14204.698146	13480.812856	13480.812856	0	723.88529	A=F,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=L,L=K	100	100	100
9DXD-assembly1.cif	M1239v1TS033_3	214	13	0.684147	0.79411	14204.698146	13545.045511	11357.914975	3042.788226	2846.783171	0.940154	0.970282	14204.698146	14400.7032	13877.655628	523.047572	327.042517	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXF-assembly1.cif	M1239v1TS033_4	215	14	0.684001	0.783301	14222.136574	13953.827602	11446.756013	3558.077183	2775.380561	0.884973	0.944027	14222.136574	15004.833196	13795.520245	1209.31295	426.616328	A=F,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=L,L=K	100	100	100
9DXD-assembly1.cif	M1239v1TS110_4	214	24	0.683664	0.80217	14204.698146	14181.368583	11629.339618	3160.661007	2575.358527	0.904928	0.953424	14204.698146	14790.000625	13822.116239	967.884385	382.581906	A=F,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=L,L=K	100	100	100
9DXD-assembly1.cif	M1239v2TS110_1	214	126	0.683664	0.80217	14204.698146	14181.368583	11629.339618	3160.661007	2575.358527	0.904928	0.953424	14204.698146	14790.000625	13822.116239	967.884385	382.581906	A=F,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=L,L=K	100	100	100
9DXD-assembly1.cif	M1239v2TS294_3	214	180	0.683583	0.790502	14204.698146	14241.692111	11624.485873	3581.207145	2580.212273	0.929531	0.965965	14204.698146	15205.693018	14204.698146	1000.994872	0	A=A,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=L,L=K	100	100	100
9DXF-assembly1.cif	M1239v1TS110_3	215	23	0.683141	0.786234	14222.136574	14089.738623	11517.690581	3558.549552	2704.445993	0.939945	0.970848	14222.136574	15076.240133	14222.136574	854.103559	0	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=K,L=F	100	100	100
9DXF-assembly1.cif	M1239v1TS110_4	215	24	0.682481	0.802364	14222.136574	14167.3309	11639.153386	3150.847239	2582.983188	0.904404	0.953138	14222.136574	14790.000625	13826.281302	963.719322	395.855271	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXF-assembly1.cif	M1239v2TS110_1	215	126	0.682481	0.802364	14222.136574	14167.3309	11639.153386	3150.847239	2582.983188	0.904404	0.953138	14222.136574	14790.000625	13826.281302	963.719322	395.855271	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXF-assembly1.cif	M1239v1TS369_5	215	84	0.682209	0.78811	14222.136574	13600.312708	11385.451393	3285.445268	2836.685181	0.968446	0.984468	14222.136574	14670.896661	14222.136574	448.760088	0	A=L,B=G,C=H,D=I,E=J,F=K,G=B,H=C,I=D,J=E,K=F,L=A	100	100	100
9DXF-assembly1.cif	M1239v2TS369_5	215	193	0.682209	0.78811	14222.136574	13600.312708	11385.451393	3285.445268	2836.685181	0.968446	0.984468	14222.136574	14670.896661	14222.136574	448.760088	0	A=L,B=G,C=H,D=I,E=J,F=K,G=B,H=C,I=D,J=E,K=F,L=A	100	100	100
9DXF-assembly1.cif	M1239v2TS462_4	215	202	0.68215	0.796178	14222.136574	14202.684593	11619.96643	3347.280445	2602.170144	0.927144	0.964502	14222.136574	14967.246875	14076.609012	890.637862	145.527561	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXF-assembly1.cif	M1239v1TS110_1	215	21	0.682007	0.789942	14222.136574	13378.365363	11281.317623	3058.955598	2940.81895	0.960803	0.980483	14222.136574	14340.273222	14002.471911	337.801311	219.664663	A=L,B=G,C=H,D=I,E=J,F=K,G=B,H=C,I=D,J=E,K=A,L=F	100	100	100
9DXF-assembly1.cif	M1239v1TS204_3	215	35	0.681978	0.783208	14222.136574	13462.417502	11297.783548	3330.101439	2924.353026	0.925703	0.963374	14222.136574	14627.884987	13896.68073	731.204256	325.455843	A=L,B=G,C=H,D=I,E=J,F=K,G=B,H=C,I=D,J=E,K=F,L=A	100	100	100
9DXF-assembly1.cif	M1239v2TS294_4	215	181	0.681955	0.788851	14222.136574	14330.282301	11629.688964	3633.319699	2592.447609	0.920328	0.96157	14222.136574	15263.008663	14176.017765	1086.990898	46.118808	A=A,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=L,L=K	100	100	100
9DXD-assembly1.cif	M1239v1TS033_4	214	14	0.681662	0.783619	14204.698146	13976.378083	11444.577231	3560.255965	2760.120914	0.885473	0.944305	14204.698146	15004.833196	13791.355182	1213.478014	413.342963	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXF-assembly1.cif	M1239v1TS369_3	215	82	0.681535	0.784809	14222.136574	13253.823377	11217.802155	3147.396287	3004.334419	0.959743	0.979972	14222.136574	14365.198442	14007.400403	357.798039	214.736171	A=L,B=G,C=H,D=I,E=J,F=K,G=B,H=C,I=D,J=E,K=F,L=A	100	100	100
9DXF-assembly1.cif	M1239v2TS369_3	215	191	0.681535	0.784809	14222.136574	13253.823377	11217.802155	3147.396287	3004.334419	0.959743	0.979972	14222.136574	14365.198442	14007.400403	357.798039	214.736171	A=L,B=G,C=H,D=I,E=J,F=K,G=B,H=C,I=D,J=E,K=F,L=A	100	100	100
9DXD-assembly1.cif	M1239v1TS167_2	214	29	0.681284	0.790546	14204.698146	13308.111867	11240.039582	2991.423307	2964.658564	0.9524	0.976222	14204.698146	14231.462889	13880.010065	351.452825	324.688081	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v1TS450_2	214	86	0.681284	0.790546	14204.698146	13308.111867	11240.039582	2991.423307	2964.658564	0.9524	0.976222	14204.698146	14231.462889	13880.010065	351.452825	324.688081	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v1TS028_3	214	8	0.681139	0.796524	14204.698146	12898.322294	11056.243241	2500.297725	3148.454905	0.954223	0.976577	14204.698146	13556.540966	13555.493054	1.047912	649.205091	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXF-assembly1.cif	M1239v1TS167_5	215	32	0.681105	0.782642	14222.136574	13125.054013	11143.928908	3111.653742	3078.207666	0.971755	0.985894	14222.136574	14255.58265	14038.010468	217.572182	184.126106	A=F,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=L,L=K	100	100	100
9DXF-assembly1.cif	M1239v1TS450_5	215	89	0.681105	0.782642	14222.136574	13125.054013	11143.928908	3111.653742	3078.207666	0.971755	0.985894	14222.136574	14255.58265	14038.010468	217.572182	184.126106	A=F,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=L,L=K	100	100	100
9DXD-assembly1.cif	M1239v2TS028_4	214	114	0.681036	0.805175	14204.698146	13173.759872	11223.758816	2450.582326	2980.93933	0.949644	0.974343	14204.698146	13674.341141	13581.875383	92.465758	622.822763	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v2TS286_3	214	175	0.68102	0.796644	14204.698146	14158.864187	11568.899803	3270.504891	2635.798343	0.924239	0.962947	14204.698146	14839.404694	13983.96741	855.437284	220.730736	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v2TS204_4	214	141	0.680958	0.782532	14204.698146	13486.759175	11249.027292	3296.58901	2955.670853	0.943676	0.972172	14204.698146	14545.616302	13975.121766	570.494536	229.576379	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXF-assembly1.cif	M1239v1TS462_2	215	91	0.680843	0.786351	14222.136574	13638.241241	11394.927423	3364.733415	2827.209151	0.942488	0.971777	14222.136574	14759.660837	14081.926566	677.734272	140.210008	A=A,B=G,C=H,D=D,E=E,F=L,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXF-assembly1.cif	M1239v2TS489_3	215	211	0.680598	0.805107	14222.136574	14258.79174	11677.811215	3109.375339	2544.325359	0.938756	0.969975	14222.136574	14787.186554	14069.152213	718.034341	152.984361	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
