target	model	t_id	m_id	residue_residue_cadscore	residue_residue_F1_of_areas	residue_residue_target_area	residue_residue_model_area	residue_residue_TP_area	residue_residue_FP_area	residue_residue_FN_area	chain_chain_cadscore	chain_chain_F1_of_areas	chain_chain_target_area	chain_chain_model_area	chain_chain_TP_area	chain_chain_FP_area	chain_chain_FN_area	renaming_of_model_chains	identity_of_residues	identity_of_atoms	identity_of_chains
9DXD-assembly1.cif	M1239v1TS033_5	214	15	0.221375	0.23105	5054.332747	1715.615919	1327.998943	5113.006234	3726.333804	0.699721	0.864944	5054.332747	6441.005177	4971.413676	1469.5915	82.919071	.	100	100	100
9DXD-assembly1.cif	M1239v1TS110_4	214	24	0.212514	0.246694	5054.332747	1713.37231	1299.14425	4178.957366	3755.188497	0.531166	0.771308	5054.332747	5478.101616	4061.876144	1416.225472	992.456603	.	100	100	100
9DXD-assembly1.cif	M1239v2TS110_1	214	126	0.212514	0.246694	5054.332747	1713.37231	1299.14425	4178.957366	3755.188497	0.531166	0.771308	5054.332747	5478.101616	4061.876144	1416.225472	992.456603	.	100	100	100
9DXD-assembly1.cif	M1239v1TS091_2	214	17	0.202906	0.220785	5054.332747	1711.886169	1256.034859	5067.526764	3798.297888	0.72745	0.878927	5054.332747	6323.561623	5000.169114	1323.392509	54.163633	.	100	100	100
9DXD-assembly1.cif	M1239v2TS091_2	214	122	0.202906	0.220785	5054.332747	1711.886169	1256.034859	5067.526764	3798.297888	0.72745	0.878927	5054.332747	6323.561623	5000.169114	1323.392509	54.163633	.	100	100	100
9DXD-assembly1.cif	M1239v2TS462_1	214	199	0.197002	0.233723	5054.332747	1654.836978	1226.953243	4217.900484	3827.379504	0.540028	0.778014	5054.332747	5444.853727	4084.258251	1360.595476	970.074496	.	100	100	100
9DXD-assembly1.cif	M1239v1TS286_2	214	64	0.194362	0.22939	5054.332747	1615.23329	1202.011727	4223.739446	3852.32102	0.511587	0.758587	5054.332747	5425.751173	3975.028243	1450.722929	1079.304504	.	100	100	100
9DXD-assembly1.cif	M1239v2TS033_4	214	119	0.193732	0.208117	5054.332747	1731.305382	1241.397898	5634.101958	3812.93485	0.681166	0.830597	5054.332747	6875.499856	4954.443637	1921.056219	99.88911	.	100	100	100
9DXD-assembly1.cif	M1239v1TS033_1	214	11	0.166317	0.174405	5054.332747	1285.685498	983.612459	5241.686457	4070.720288	0.734815	0.881172	5054.332747	6225.298917	4969.648523	1255.650394	84.684224	.	100	100	100
9DXD-assembly1.cif	M1239v2TS167_1	214	133	0.166317	0.174405	5054.332747	1285.685498	983.612459	5241.686457	4070.720288	0.734815	0.881172	5054.332747	6225.298917	4969.648523	1255.650394	84.684224	.	100	100	100
9DXD-assembly1.cif	M1239v2TS450_1	214	194	0.166317	0.174405	5054.332747	1285.685498	983.612459	5241.686457	4070.720288	0.734815	0.881172	5054.332747	6225.298917	4969.648523	1255.650394	84.684224	.	100	100	100
9DXD-assembly1.cif	M1239v2TS167_3	214	135	0.15091	0.160661	5054.332747	1134.425377	881.499003	5037.598708	4172.833744	0.751752	0.885658	5054.332747	5919.097711	4859.350572	1059.747139	194.982175	.	100	100	100
9DXD-assembly1.cif	M1239v2TS450_3	214	196	0.15091	0.160661	5054.332747	1134.425377	881.499003	5037.598708	4172.833744	0.751752	0.885658	5054.332747	5919.097711	4859.350572	1059.747139	194.982175	.	100	100	100
9DXD-assembly1.cif	M1239v1TS091_1	214	16	0.150362	0.163558	5054.332747	1293.746936	924.239882	5323.128944	4130.092865	0.702872	0.865888	5054.332747	6247.368826	4893.001168	1354.367658	161.331579	.	100	100	100
9DXD-assembly1.cif	M1239v2TS091_3	214	123	0.150362	0.163558	5054.332747	1293.746936	924.239882	5323.128944	4130.092865	0.702872	0.865888	5054.332747	6247.368826	4893.001168	1354.367658	161.331579	.	100	100	100
9DXD-assembly1.cif	M1239v2TS167_2	214	134	0.145966	0.158273	5054.332747	1197.910626	885.284019	5247.192182	4169.048728	0.732758	0.879257	5054.332747	6132.476201	4918.038313	1214.437887	136.294434	.	100	100	100
9DXD-assembly1.cif	M1239v2TS450_2	214	195	0.145966	0.158273	5054.332747	1197.910626	885.284019	5247.192182	4169.048728	0.732758	0.879257	5054.332747	6132.476201	4918.038313	1214.437887	136.294434	.	100	100	100
9DXF-assembly1.cif	M1239v1TS110_4	215	24	0.136995	0.161539	5089.68122	1070.547783	853.555946	4624.54567	4236.125273	0.501496	0.759909	5089.68122	5478.101616	4015.277725	1462.823891	1074.403495	.	100	100	100
9DXF-assembly1.cif	M1239v2TS110_1	215	126	0.136995	0.161539	5089.68122	1070.547783	853.555946	4624.54567	4236.125273	0.501496	0.759909	5089.68122	5478.101616	4015.277725	1462.823891	1074.403495	.	100	100	100
9DXF-assembly1.cif	M1239v1TS033_5	215	15	0.134655	0.14267	5089.68122	1034.360196	822.54143	5618.463746	4267.139789	0.734497	0.882806	5089.68122	6441.005177	5089.68122	1351.323957	0	.	100	100	100
9DXF-assembly1.cif	M1239v1TS286_2	215	64	0.12527	0.146512	5089.68122	957.422936	770.318125	4655.433048	4319.363095	0.481547	0.743126	5089.68122	5425.751173	3907.143036	1518.608137	1182.538184	.	100	100	100
9DXF-assembly1.cif	M1239v1TS091_2	215	17	0.125079	0.136403	5089.68122	1006.037074	778.399292	5545.162331	4311.281928	0.68487	0.859469	5089.68122	6323.561623	4904.664531	1418.897092	185.016689	.	100	100	100
9DXF-assembly1.cif	M1239v2TS091_2	215	122	0.125079	0.136403	5089.68122	1006.037074	778.399292	5545.162331	4311.281928	0.68487	0.859469	5089.68122	6323.561623	4904.664531	1418.897092	185.016689	.	100	100	100
9DXF-assembly1.cif	M1239v2TS304_3	215	185	0.120964	0.210868	5089.68122	845.499685	722.399697	1039.601146	4367.281523	0.253737	0.445649	5089.68122	1762.000843	1526.721238	235.279605	3562.959982	.	54.894515	60.729439	83.333333
9DXF-assembly1.cif	M1239v1TS241_1	215	48	0.119431	0.21332	5089.68122	858.519091	723.876036	973.191381	4365.805184	0.266495	0.449912	5089.68122	1697.067417	1526.721238	170.346179	3562.959982	.	54.894515	60.729439	83.333333
9DXF-assembly1.cif	M1239v1TS304_3	215	75	0.11851	0.228019	5089.68122	854.866536	708.731799	418.007668	4380.949421	0.221377	0.362504	5089.68122	1126.739466	1126.739466	0	3962.941753	.	54.894515	60.729439	83.333333
9DXD-assembly1.cif	M1239v1TS304_3	214	75	0.118499	0.222075	5054.332747	839.603474	686.331674	440.407793	4368.001074	0.222925	0.364577	5054.332747	1126.739466	1126.739466	0	3927.593281	.	54.890388	60.721696	83.333333
9DXD-assembly1.cif	M1239v1TS235_1	214	43	0.118361	0.13852	5054.332747	827.264095	689.326757	4209.052651	4365.00599	0.206695	0.209934	5054.332747	1044.707649	1044.707649	3853.671759	4009.625098	.	50	50	66.666667
9DXF-assembly1.cif	M1239v2TS241_5	215	162	0.118269	0.223107	5089.68122	849.070635	709.420331	560.358231	4380.260888	0.249481	0.399335	5089.68122	1269.778563	1269.778563	0	3819.902657	.	54.894515	60.729439	83.333333
9DXF-assembly1.cif	M1239v1TS241_4	215	51	0.118018	0.226676	5089.68122	819.134121	696.296253	357.549367	4393.384966	0.207055	0.343075	5089.68122	1053.84562	1053.84562	0	4035.8356	.	54.894515	60.729439	83.333333
9DXF-assembly1.cif	M1239v2TS304_5	215	187	0.117481	0.201731	5089.68122	827.566671	700.242291	1152.413761	4389.438928	0.235926	0.439829	5089.68122	1852.656052	1526.721238	325.934814	3562.959982	.	54.894515	60.729439	83.333333
9DXF-assembly1.cif	M1239v1TS241_3	215	50	0.117189	0.208511	5089.68122	846.14362	711.260265	1021.35253	4378.420955	0.259511	0.447568	5089.68122	1732.612795	1526.721238	205.891557	3562.959982	.	54.894515	60.729439	83.333333
9DXD-assembly1.cif	M1239v2TS235_1	214	153	0.116967	0.142773	5054.332747	836.894239	686.022255	3869.613523	4368.310492	0.206857	0.217592	5054.332747	1045.52516	1045.52516	3510.110619	4008.807587	.	50	50	66.666667
9DXF-assembly1.cif	M1239v1TS235_1	215	43	0.116654	0.139296	5089.68122	841.663359	695.648654	4202.730754	4394.032566	0.20526	0.209191	5089.68122	1044.707649	1044.707649	3853.671759	4044.973571	.	50	50	66.666667
9DXF-assembly1.cif	M1239v1TS304_2	215	74	0.116563	0.210681	5089.68122	829.005599	695.88882	820.523204	4393.792399	0.297939	0.459095	5089.68122	1516.412024	1516.412024	0	3573.269195	.	54.894515	60.729439	83.333333
9DXD-assembly1.cif	M1239v1TS241_1	214	48	0.116312	0.205909	5054.332747	853.233094	695.085685	1001.981732	4359.247062	0.252226	0.440191	5054.332747	1697.067417	1485.951226	211.116191	3568.381521	.	54.890388	60.721696	83.333333
9DXD-assembly1.cif	M1239v2TS241_5	214	162	0.116308	0.216653	5054.332747	833.545832	685.068075	584.710488	4369.264673	0.251226	0.401567	5054.332747	1269.778563	1269.778563	0	3784.554184	.	54.890388	60.721696	83.333333
9DXF-assembly1.cif	M1239v2TS241_2	215	159	0.116308	0.203222	5089.68122	836.630926	698.752992	1088.326055	4390.928227	0.24881	0.444023	5089.68122	1787.079047	1526.721238	260.357809	3562.959982	.	54.894515	60.729439	83.333333
9DXF-assembly1.cif	M1239v2TS304_2	215	184	0.116057	0.204006	5089.68122	835.029036	697.00438	1046.505896	4392.67684	0.25737	0.446855	5089.68122	1743.510276	1526.721238	216.789038	3562.959982	.	54.894515	60.729439	83.333333
9DXF-assembly1.cif	M1239v2TS304_1	215	183	0.115586	0.204404	5089.68122	857.840238	710.656612	1153.127777	4379.024608	0.233739	0.439125	5089.68122	1863.784388	1526.721238	337.06315	3562.959982	.	54.894515	60.729439	83.333333
9DXF-assembly1.cif	M1239v2TS462_1	215	199	0.115406	0.138533	5089.68122	954.575839	729.688858	4715.164869	4359.992362	0.521307	0.767552	5089.68122	5444.853727	4042.899093	1401.954634	1046.782127	.	100	100	100
9DXD-assembly1.cif	M1239v1TS241_4	214	51	0.1154	0.219816	5054.332747	814.747404	671.3372	382.50842	4382.995548	0.208503	0.345061	5054.332747	1053.84562	1053.84562	0	4000.487127	.	54.890388	60.721696	83.333333
9DXD-assembly1.cif	M1239v2TS241_2	214	159	0.115363	0.195973	5054.332747	808.243922	670.36671	1116.712336	4383.966037	0.234417	0.434399	5054.332747	1787.079047	1485.951226	301.127821	3568.381521	.	54.890388	60.721696	83.333333
9DXF-assembly1.cif	M1239v2TS241_4	215	161	0.115006	0.201085	5089.68122	806.940534	686.371412	1050.620272	4403.309808	0.258651	0.447281	5089.68122	1736.991684	1526.721238	210.270446	3562.959982	.	54.894515	60.729439	83.333333
9DXD-assembly1.cif	M1239v2TS304_5	214	187	0.114865	0.195375	5054.332747	813.291944	674.726605	1177.929447	4379.606142	0.221443	0.430275	5054.332747	1852.656052	1485.951226	366.704826	3568.381521	.	54.890388	60.721696	83.333333
9DXF-assembly1.cif	M1239v2TS241_1	215	158	0.11483	0.200383	5089.68122	821.760292	689.253396	1100.438886	4400.427824	0.248297	0.443855	5089.68122	1789.692282	1526.721238	262.971044	3562.959982	.	54.894515	60.729439	83.333333
9DXD-assembly1.cif	M1239v1TS235_2	214	44	0.114621	0.141979	5054.332747	809.864947	667.707752	3683.702603	4386.624995	0.198142	0.21295	5054.332747	1001.476237	1001.476237	3349.934119	4052.85651	.	50	50	66.666667
9DXD-assembly1.cif	M1239v1TS241_3	214	50	0.11454	0.203544	5054.332747	853.646373	690.721263	1041.891532	4363.611484	0.245194	0.437885	5054.332747	1732.612795	1485.951226	246.661569	3568.381521	.	54.890388	60.721696	83.333333
9DXF-assembly1.cif	M1239v1TS241_5	215	52	0.114527	0.227772	5089.68122	835.827288	696.576403	330.167328	4393.104816	0.20173	0.335733	5089.68122	1026.743731	1026.743731	0	4062.937488	.	54.894515	60.729439	83.333333
9DXF-assembly1.cif	M1239v1TS304_1	215	73	0.114527	0.227772	5089.68122	835.827288	696.576403	330.167328	4393.104816	0.20173	0.335733	5089.68122	1026.743731	1026.743731	0	4062.937488	.	54.894515	60.729439	83.333333
9DXD-assembly1.cif	M1239v2TS304_1	214	183	0.114293	0.200064	5054.332747	855.614807	692.032716	1171.751672	4362.300031	0.219241	0.429583	5054.332747	1863.784388	1485.951226	377.833162	3568.381521	.	54.890388	60.721696	83.333333
9DXF-assembly1.cif	M1239v1TS304_4	215	76	0.113962	0.201424	5089.68122	802.252476	680.858673	989.922778	4408.822547	0.27166	0.451662	5089.68122	1670.781451	1526.721238	144.060213	3562.959982	.	54.894515	60.729439	83.333333
9DXD-assembly1.cif	M1239v2TS304_2	214	184	0.113879	0.199163	5054.332747	838.019937	676.938357	1066.571918	4377.39439	0.243037	0.437183	5054.332747	1743.510276	1485.951226	257.559049	3568.381521	.	54.890388	60.721696	83.333333
9DXD-assembly1.cif	M1239v1TS241_2	214	49	0.113649	0.218948	5054.332747	825.610771	675.069067	437.066509	4379.26368	0.220036	0.360704	5054.332747	1112.135577	1112.135577	0	3942.197171	.	54.890388	60.721696	83.333333
9DXD-assembly1.cif	M1239v1TS304_2	214	74	0.113579	0.204366	5054.332747	816.371897	671.418635	844.993389	4382.914112	0.287969	0.452293	5054.332747	1516.412024	1485.951226	30.460798	3568.381521	.	54.890388	60.721696	83.333333
9DXD-assembly1.cif	M1239v1TS241_5	214	52	0.113552	0.221927	5054.332747	821.161679	674.778797	351.964934	4379.55395	0.203141	0.337685	5054.332747	1026.743731	1026.743731	0	4027.589016	.	54.890388	60.721696	83.333333
9DXD-assembly1.cif	M1239v1TS304_1	214	73	0.113552	0.221927	5054.332747	821.161679	674.778797	351.964934	4379.55395	0.203141	0.337685	5054.332747	1026.743731	1026.743731	0	4027.589016	.	54.890388	60.721696	83.333333
9DXD-assembly1.cif	M1239v2TS241_1	214	158	0.113536	0.194735	5054.332747	817.150582	666.38451	1123.307772	4387.948237	0.2339	0.434233	5054.332747	1789.692282	1485.951226	303.741056	3568.381521	.	54.890388	60.721696	83.333333
9DXD-assembly1.cif	M1239v2TS241_4	214	161	0.113352	0.19592	5054.332747	804.615745	665.27757	1071.714114	4389.055177	0.244327	0.437603	5054.332747	1736.991684	1485.951226	251.040458	3568.381521	.	54.890388	60.721696	83.333333
9DXD-assembly1.cif	M1239v2TS304_3	214	185	0.113056	0.201733	5054.332747	850.287113	687.541039	1074.459804	4366.791708	0.239379	0.435997	5054.332747	1762.000843	1485.951226	276.049616	3568.381521	.	54.890388	60.721696	83.333333
9DXF-assembly1.cif	M1239v2TS235_1	215	153	0.112391	0.142503	5089.68122	836.247576	687.242875	3868.392903	4402.438344	0.205421	0.216794	5089.68122	1045.52516	1045.52516	3510.110619	4044.15606	.	50	50	66.666667
9DXF-assembly1.cif	M1239v1TS241_2	215	49	0.112197	0.222551	5089.68122	839.018052	690.110097	422.02548	4399.571123	0.218508	0.358648	5089.68122	1112.135577	1112.135577	0	3977.545643	.	54.894515	60.729439	83.333333
9DXD-assembly1.cif	M1239v1TS304_4	214	76	0.111701	0.194796	5054.332747	792.433693	655.013584	1015.767867	4399.319163	0.257427	0.441911	5054.332747	1670.781451	1485.951226	184.830225	3568.381521	.	54.890388	60.721696	83.333333
9DXF-assembly1.cif	M1239v2TS033_4	215	119	0.111629	0.126927	5089.68122	1042.880711	759.353693	6116.146163	4330.327527	0.648911	0.822144	5089.68122	6875.499856	4918.549588	1956.950269	171.131632	.	100	100	100
9DXF-assembly1.cif	M1239v2TS304_4	215	186	0.110872	0.219703	5089.68122	801.638828	672.973572	363.557513	4416.707648	0.203653	0.338392	5089.68122	1036.531085	1036.531085	0	4053.150134	.	54.894515	60.729439	83.333333
9DXF-assembly1.cif	M1239v1TS235_2	215	44	0.110677	0.142052	5089.68122	817.048647	670.565103	3680.845253	4419.116117	0.196766	0.212153	5089.68122	1001.476237	1001.476237	3349.934119	4088.204983	.	50	50	66.666667
9DXD-assembly1.cif	M1239v2TS304_4	214	186	0.110123	0.215585	5054.332747	798.339895	656.54836	379.982725	4397.784387	0.205078	0.340356	5054.332747	1036.531085	1036.531085	0	4017.801662	.	54.890388	60.721696	83.333333
9DXF-assembly1.cif	M1239v2TS241_3	215	160	0.109919	0.198462	5089.68122	832.671329	682.740356	1107.906498	4406.940863	0.248109	0.443793	5089.68122	1790.646854	1526.721238	263.925616	3562.959982	.	54.894515	60.729439	83.333333
9DXD-assembly1.cif	M1239v2TS241_3	214	160	0.109396	0.19502	5054.332747	838.82237	667.452709	1123.194145	4386.880038	0.233711	0.434173	5054.332747	1790.646854	1485.951226	304.695628	3568.381521	.	54.890388	60.721696	83.333333
9DXD-assembly1.cif	M1239v1TS204_1	214	33	0.109131	0.111154	5054.332747	883.449715	649.443008	5981.692196	4404.889739	0.392869	0.613129	5054.332747	6631.135204	3582.352498	3048.782706	1471.980249	.	100	100	100
9DXD-assembly1.cif	M1239v2TS204_2	214	139	0.10913	0.111206	5054.332747	883.458448	649.442655	5976.174834	4404.890092	0.3928	0.613343	5054.332747	6625.617488	3581.907795	3043.709693	1472.424952	.	100	100	100
9DXD-assembly1.cif	M1239v1TS208_1	214	38	0.107755	0.122452	5054.332747	864.028717	631.216251	4624.027359	4423.116496	0.554818	0.781747	5054.332747	5255.24361	4029.738204	1225.505406	1024.594544	.	100	100	100
9DXD-assembly1.cif	M1239v2TS167_4	214	136	0.107551	0.104347	5054.332747	847.816267	631.753856	6422.600201	4422.578891	0.574193	0.822262	5054.332747	7054.354057	4978.259428	2076.094629	76.073319	.	100	100	100
9DXD-assembly1.cif	M1239v2TS450_4	214	197	0.107551	0.104347	5054.332747	847.816267	631.753856	6422.600201	4422.578891	0.574193	0.822262	5054.332747	7054.354057	4978.259428	2076.094629	76.073319	.	100	100	100
9DXD-assembly1.cif	M1239v1TS481_3	214	97	0.107153	0.12111	5054.332747	856.332946	630.806735	4731.98284	4423.526012	0.583893	0.798107	5054.332747	5362.789575	4156.989418	1205.800158	897.343329	.	100	100	100
9DXD-assembly1.cif	M1239v1TS204_5	214	37	0.106054	0.11873	5054.332747	881.488566	631.163255	4946.447387	4423.169492	0.613343	0.814375	5054.332747	5577.610642	4329.193799	1248.416844	725.138948	.	100	100	100
9DXD-assembly1.cif	M1239v2TS286_2	214	174	0.10595	0.108812	5054.332747	839.437109	619.424053	5711.454493	4434.908695	0.510421	0.693768	5054.332747	6330.878545	3949.349335	2381.52921	1104.983412	.	100	100	100
9DXD-assembly1.cif	M1239v1TS167_2	214	29	0.105213	0.103062	5054.332747	799.896419	602.758585	6039.916653	4451.574162	0.539739	0.69578	5054.332747	6642.675238	4069.273164	2573.402074	985.059583	.	100	100	100
9DXD-assembly1.cif	M1239v1TS450_2	214	86	0.105213	0.103062	5054.332747	799.896419	602.758585	6039.916653	4451.574162	0.539739	0.69578	5054.332747	6642.675238	4069.273164	2573.402074	985.059583	.	100	100	100
9DXD-assembly1.cif	M1239v2TS033_1	214	116	0.105183	0.111197	5054.332747	850.985384	623.800026	5541.574828	4430.532721	0.550699	0.746945	5054.332747	6165.374854	4190.250413	1975.124441	864.082334	.	100	100	100
9DXD-assembly1.cif	M1239v2TS033_2	214	117	0.105021	0.103565	5054.332747	865.164445	618.161885	6265.205552	4436.170862	0.492073	0.66615	5054.332747	6883.367438	3976.151148	2907.216289	1078.181599	.	100	100	100
9DXD-assembly1.cif	M1239v1TS167_3	214	30	0.103928	0.096345	5054.332747	794.650103	598.785412	6776.880648	4455.547335	0.607663	0.706346	5054.332747	7375.666059	4389.940519	2985.725541	664.392228	.	100	100	100
9DXD-assembly1.cif	M1239v1TS450_3	214	87	0.103928	0.096345	5054.332747	794.650103	598.785412	6776.880648	4455.547335	0.607663	0.706346	5054.332747	7375.666059	4389.940519	2985.725541	664.392228	.	100	100	100
9DXD-assembly1.cif	M1239v1TS028_2	214	7	0.103905	0.129989	5054.332747	844.483131	618.528389	3843.753935	4435.804359	0.36198	0.661143	5054.332747	4462.282324	3145.924058	1316.358265	1908.408689	.	100	100	100
9DXD-assembly1.cif	M1239v1TS204_3	214	35	0.103888	0.1057	5054.332747	885.582258	623.090574	6112.351884	4431.242173	0.51848	0.701308	5054.332747	6735.442459	4134.130145	2601.312314	920.202602	.	100	100	100
9DXD-assembly1.cif	M1239v1TS033_2	214	12	0.103714	0.106131	5054.332747	806.009546	602.728618	5701.167451	4451.60413	0.555002	0.733226	5054.332747	6303.896069	4164.075527	2139.820541	890.25722	.	100	100	100
